전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시,경기도 성남시,경기도 수원시,경기도 시흥시,경기도 안산시,경기도 안성시,경기도 안양시,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 군위군,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도 진안군,제주특별자치도,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
강원도 인제군,0,3,1,0,0,4,4,0,0,4,14,0,0,18,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,0,0,0,0,2,0,1,0,3,0,0,1,2,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,3,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
강원도 정선군,0,4,0,1,0,0,0,0,1,9,0,14,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0
강원도 철원군,0,0,0,0,0,0,1,0,0,6,2,0,29,6,0,0,3,5,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1,7,0,0,0,1,3,1,10,2,5,4,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,6,1,0,1,1,1,0,1,0,1,0,1,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
강원도 춘천시,0,34,1,6,1,14,7,1,1,49,6,4,5,501,4,2,22,15,3,0,5,7,2,3,4,3,3,4,17,1,3,12,25,10,7,1,3,5,2,3,0,3,13,2,8,1,3,18,0,6,10,0,3,0,0,0,0,0,2,0,3,0,1,1,2,0,0,0,0,0,0,2,1,0,2,0,0,0,0,3,1,1,0,0,4,1,0,0,4,0,0,0,0,4,0,3,0,0,1,1,0,1,2,0,1,0,0,3,0,0,0,2,3,4,1,0,0,1,1,4,1,1,0,0,0,0,0,0,0,0,1,1,0,8,10,1,14,16,13,5,6,11,6,15,14,7,5,3,10,9,14,3,18,10,9,4,3,12,0,0,1,1,0,2,0,0,0,4,7,0,1,6,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,3,1,0,2,0,1,1,0,0,2,0,0,1,0,7,0,8,0,1,1,0,0,0,0,1,0,2,1,0,1,5,3
강원도 태백시,0,6,0,3,2,1,0,0,1,7,0,2,0,6,19,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,3,2,1,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,1,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
강원도 평창군,0,6,1,0,0,1,0,0,0,7,0,0,1,8,0,7,1,0,1,0,2,3,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,2,1,1,1,0,1,1,2,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
강원도 홍천군,0,4,0,0,1,0,0,1,0,10,3,0,2,30,0,1,19,1,2,0,0,0,1,0,0,0,0,0,3,0,1,3,3,0,2,0,1,2,0,1,0,0,1,0,1,2,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,3,0,0,1,0,1,1,3,1,2,0,0,3,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
강원도 화천군,0,2,0,0,0,0,1,0,0,0,0,0,3,32,0,0,1,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,2,0,0,1,1,1,0,2,3,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
강원도 횡성군,0,0,1,1,1,1,0,0,0,11,0,0,0,8,0,0,3,0,2,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,2,0,1,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,0,0,1,0,1,1,2,0,0,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
경기도,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,364,0,0,0,0,0,0,0,0,676,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,171,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,0,0,0
경기도 가평군,0,0,0,0,0,0,1,0,0,2,1,0,1,10,0,0,1,0,0,0,13,4,0,0,2,2,0,2,20,1,1,4,5,1,1,1,2,4,0,1,0,0,1,1,4,1,3,2,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6,1,4,2,4,7,1,1,5,0,2,2,2,1,1,1,1,2,2,2,2,3,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
경기도 고양시,0,8,0,5,0,4,0,0,1,15,2,1,2,13,1,0,3,2,0,0,4,1470,2,7,11,5,6,68,25,1,34,56,68,18,14,7,31,22,5,4,1,5,46,8,20,13,247,26,9,16,55,0,3,0,0,8,0,1,1,1,6,1,7,0,11,0,0,1,2,0,0,5,6,0,5,0,6,0,1,0,1,0,0,0,0,1,2,0,2,1,0,0,1,3,0,4,2,2,7,3,0,1,6,3,3,6,0,7,2,0,2,5,15,24,5,0,1,4,0,2,0,0,9,1,2,5,0,2,1,1,0,3,0,33,21,14,50,85,40,22,12,18,7,28,38,56,33,24,33,24,36,12,52,16,98,13,10,4,0,0,2,3,1,0,2,0,1,13,18,2,13,23,46,15,1,8,0,0,0,0,2,0,2,0,3,0,0,2,0,5,1,1,0,0,2,0,0,2,0,0,1,8,0,3,1,0,0,2,3,0,0,9,3,1,19,0,4,2,2,2,4,3,0,0,0,10,1,18,0,1,3,0,0,0,0,0,0,2,0,1,6,26,7
경기도 과천시,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,5,29,0,0,0,3,0,3,0,0,1,8,2,6,2,16,0,1,0,0,1,6,5,1,1,1,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,0,1,3,6,0,1,1,1,1,5,5,6,6,4,0,5,2,2,5,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
경기도 광명시,0,1,1,2,0,0,0,1,0,5,0,0,0,0,1,2,0,0,0,0,2,8,3,261,3,0,7,5,4,0,32,11,20,46,11,1,23,4,2,0,0,1,12,4,6,2,3,11,2,3,19,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,10,3,1,11,14,3,51,29,4,1,2,11,9,1,3,0,4,7,8,19,3,5,3,0,2,0,0,0,0,0,0,0,0,0,1,4,2,3,13,16,9,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,7,0,0,1,0,0,2,0,0,2,0,0,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,7,0
경기도 광주시,0,4,1,0,1,1,2,1,0,13,1,0,0,4,0,0,0,2,0,0,0,13,2,2,187,3,2,4,14,0,9,131,24,7,9,3,8,8,4,15,0,3,48,1,6,18,8,6,5,21,25,0,1,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,2,3,0,1,0,0,1,1,0,1,1,0,3,1,0,0,0,0,1,1,6,5,1,0,0,1,0,0,0,1,3,1,1,1,0,3,0,0,0,2,0,18,16,2,3,23,12,3,3,2,2,7,10,7,5,13,6,8,23,5,9,6,5,5,1,4,0,0,2,0,0,1,2,0,0,4,7,1,4,4,6,7,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,0,0,4,1,0,8,0,0,1,1,0,2,1,0,1,0,7,0,6,0,0,0,0,0,0,0,0,1,0,0,1,1,11,1
경기도 구리시,0,2,0,0,0,2,1,0,0,2,0,0,0,6,0,1,1,0,0,0,6,10,0,0,5,81,0,2,64,1,5,18,6,4,6,0,1,9,3,0,1,3,11,0,9,0,5,4,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,8,4,0,7,13,2,1,6,0,6,5,7,5,7,3,3,9,3,7,0,6,2,1,14,0,0,1,0,1,0,0,0,0,1,3,0,0,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1
경기도 군포시,0,2,0,1,0,2,0,0,1,4,1,2,1,4,1,0,1,0,0,0,0,12,4,6,0,0,174,3,3,0,7,17,35,13,16,7,51,1,2,1,0,2,14,16,7,4,4,10,2,4,60,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,3,4,6,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,7,3,4,7,17,4,5,8,4,0,6,12,6,7,3,6,9,9,3,9,8,3,5,1,7,0,0,0,1,3,1,0,0,0,0,1,0,3,7,4,7,0,4,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,0,0,4,0,0,0,0,0,1,2,0,1,0,6,0,6,0,1,2,0,1,0,0,0,0,1,1,0,0,5,1
경기도 김포시,0,3,0,3,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,2,53,0,5,7,1,2,417,5,0,15,19,23,16,10,1,3,12,2,0,1,5,19,2,11,9,25,15,1,7,20,0,1,0,0,3,0,0,0,0,2,0,3,1,5,1,0,0,0,1,0,0,3,0,1,0,3,0,1,0,1,0,0,0,1,0,0,0,2,1,0,1,0,8,0,3,2,1,0,3,0,0,4,0,2,0,0,1,0,0,0,3,4,5,2,0,2,1,0,0,0,1,2,2,2,3,1,1,0,0,0,2,0,10,6,1,49,33,10,15,13,7,2,8,12,18,15,4,5,12,14,18,21,6,11,2,8,3,0,0,1,0,3,0,0,0,16,11,7,0,11,10,113,9,7,12,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,1,0,2,0,0,0,4,2,0,10,0,1,1,0,0,1,1,0,1,0,5,0,8,0,2,1,0,1,0,0,2,0,1,4,1,1,9,2
경기도 남양주시,0,2,0,2,1,2,2,1,1,11,1,1,1,24,0,0,5,4,2,0,8,35,0,9,8,47,1,4,412,1,4,30,33,5,15,4,9,37,15,3,0,6,25,4,40,8,17,10,26,22,21,0,3,0,0,1,0,0,0,0,1,0,3,0,4,1,0,0,0,0,0,2,1,0,7,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,6,0,4,0,0,4,1,0,0,1,0,5,4,1,0,0,0,4,9,8,5,4,0,0,0,1,2,2,1,0,0,0,2,1,1,2,1,0,0,0,19,18,15,19,24,31,11,6,23,12,16,12,19,13,16,11,16,32,0,23,12,16,8,10,37,0,0,2,0,0,1,2,0,0,4,4,3,8,10,15,9,3,7,0,0,0,0,1,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,0,9,1,1,13,0,1,1,1,2,2,4,0,3,0,6,0,17,0,0,0,0,0,1,1,0,0,1,3,0,2,4,8
경기도 동두천시,0,0,2,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,2,4,0,1,4,1,4,3,2,64,2,5,3,3,2,2,1,65,0,2,2,1,3,0,21,2,1,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,3,1,3,2,0,4,2,0,1,2,2,0,1,2,2,1,1,0,4,2,0,2,0,0,0,0,0,1,0,0,0,0,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2
경기도 부천시,0,1,1,0,0,2,0,0,1,12,0,0,3,5,0,0,0,2,1,0,3,46,3,33,10,2,4,48,12,0,551,28,34,74,27,8,14,6,0,2,2,9,20,4,11,10,23,31,4,7,66,0,4,0,0,1,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,1,0,0,2,0,0,2,2,1,0,1,0,0,0,0,1,0,3,1,0,0,0,3,0,3,0,1,4,2,0,0,2,3,3,0,1,0,2,0,1,8,6,8,2,0,4,0,1,0,1,0,3,0,0,1,1,2,2,1,0,3,0,20,10,7,44,40,17,46,13,13,5,15,16,16,16,17,13,21,9,28,38,9,10,7,5,12,0,0,3,2,1,0,0,0,6,27,52,7,34,159,88,20,1,10,0,0,1,2,0,1,1,0,4,0,0,2,1,0,1,1,0,0,0,0,2,0,0,0,1,3,1,0,0,0,0,1,2,0,1,9,1,0,5,0,3,1,1,1,6,0,0,4,1,9,0,17,1,1,1,0,0,0,1,0,3,3,2,1,0,12,8
경기도 성남시,0,3,2,3,1,1,0,0,0,27,0,0,0,11,0,0,2,0,1,0,4,44,6,9,159,7,11,14,21,2,15,1472,141,19,29,15,29,5,3,9,2,11,191,9,16,13,9,35,5,56,84,0,2,0,0,2,0,1,1,1,2,0,6,0,9,0,1,0,1,1,0,1,3,0,4,0,2,0,0,0,0,1,0,0,4,1,2,0,0,0,0,0,1,6,0,6,1,3,9,5,0,2,3,3,3,3,0,5,1,0,3,5,14,15,2,0,2,2,2,4,1,4,5,1,2,4,0,6,2,0,1,2,0,81,31,6,30,48,36,17,11,15,7,33,29,34,34,37,22,26,98,15,27,19,17,11,14,9,0,0,9,0,5,3,2,0,2,5,7,1,13,12,26,18,1,7,0,0,0,0,1,0,0,0,0,2,0,5,0,2,2,0,0,1,0,0,0,0,0,0,0,6,4,0,0,0,0,1,6,4,0,13,3,0,13,0,3,2,0,3,2,1,1,4,0,6,3,30,0,0,0,0,0,1,0,1,1,2,5,0,1,27,7
경기도 수원시,0,8,1,5,3,6,0,0,1,20,2,0,5,14,0,2,2,2,2,0,2,39,8,14,21,17,29,18,20,2,29,142,1915,34,56,25,55,10,7,8,3,67,251,24,12,23,20,106,3,26,520,0,9,3,0,2,1,1,2,0,3,0,8,3,20,3,1,0,0,1,0,7,4,2,14,0,4,1,0,3,1,5,0,0,5,1,0,1,2,0,0,1,1,13,0,11,2,2,5,7,0,2,7,3,9,15,2,7,1,0,5,12,22,36,9,0,3,6,3,6,1,3,5,4,6,7,2,4,6,3,0,5,0,35,26,9,43,100,32,31,21,26,7,34,48,40,48,38,24,35,47,12,50,16,24,10,7,12,0,0,4,5,3,3,5,0,0,13,17,1,11,15,24,27,0,16,0,1,3,0,2,0,6,0,6,4,2,4,0,5,1,1,3,2,0,1,0,1,0,0,0,6,1,1,0,1,2,8,5,0,0,19,2,1,23,0,3,1,1,2,14,1,3,9,1,19,6,61,0,1,2,0,1,2,1,2,0,9,8,0,3,65,10
