전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시,경기도 성남시,경기도 수원시,경기도 시흥시,경기도 안산시,경기도 안성시,경기도 안양시,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 군위군,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도 진안군,제주특별자치도,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
강원도 인제군,0,1,2,0,1,2,2,0,0,6,40,0,3,5,0,0,5,0,1,0,1,3,0,0,0,1,0,0,2,3,1,2,2,1,2,0,1,3,2,0,1,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,2,0,2,0,0,0,0,2,1,0,0,0,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0
강원도 정선군,0,3,0,2,4,0,0,0,2,6,0,14,0,1,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1
강원도 철원군,0,3,0,1,0,1,0,0,0,4,1,0,25,3,0,0,2,0,1,0,1,4,0,1,0,1,0,3,1,3,3,4,1,1,1,1,4,14,0,0,4,0,2,1,4,0,6,2,18,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,3,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
강원도 춘천시,0,15,5,3,2,13,5,0,1,27,8,1,3,473,1,3,15,12,0,0,11,7,0,0,4,3,2,5,8,1,5,13,9,2,6,2,5,3,5,2,1,3,6,0,10,5,6,7,3,11,2,0,0,0,0,1,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,7,9,1,0,1,0,2,0,1,0,1,2,0,0,0,0,0,0,1,1,0,4,5,4,5,22,11,4,4,3,5,6,10,4,1,5,2,4,5,2,8,4,6,5,0,11,0,0,0,0,0,1,0,0,0,1,3,0,3,1,6,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2,0,0,3,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1
강원도 태백시,0,2,0,0,1,0,0,0,1,7,0,0,0,6,18,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,3,1,1,0,0,0,0,0,0,1,3,0,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
강원도 평창군,0,5,0,0,1,0,0,1,4,7,0,1,0,2,0,8,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
강원도 홍천군,0,3,1,0,3,1,0,1,0,13,3,0,0,17,0,1,69,3,0,0,0,2,0,0,0,0,0,0,5,0,1,1,3,0,2,0,0,2,2,4,2,1,1,0,1,6,0,5,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,1,4,1,0,1,1,0,2,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
강원도 화천군,0,0,0,0,0,0,2,0,0,0,1,0,5,32,0,0,1,28,1,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,1,0,1,0,6,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0
강원도 횡성군,0,1,0,0,0,0,0,0,0,20,0,0,1,5,0,0,2,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,3,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
경기도,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,379,0,0,0,0,0,0,0,0,567,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,170,0,0,0,0,0,2066,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0,0,0,0,0,0,0,0
경기도 가평군,0,2,0,0,1,1,0,0,0,0,2,0,0,7,0,0,0,0,0,0,18,5,0,1,1,0,0,0,10,0,1,2,1,5,1,0,3,7,0,0,0,0,3,0,2,2,2,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,4,0,1,0,1,2,3,2,1,2,0,1,0,5,5,1,2,1,0,1,2,0,0,1,0,0,0,0,0,1,2,0,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0
경기도 고양시,0,5,1,1,2,5,2,0,0,10,3,0,0,11,0,1,2,0,0,0,1,1481,2,13,8,3,8,59,14,4,30,36,54,18,21,1,15,35,5,3,2,10,35,7,32,4,328,20,6,21,34,0,4,0,1,4,0,1,0,2,2,0,3,0,7,0,0,1,0,0,0,4,3,0,5,0,2,0,0,1,0,1,0,0,4,0,0,0,0,0,0,1,2,3,0,6,0,1,6,2,0,0,3,4,2,2,1,7,1,0,2,6,11,20,1,0,1,1,1,5,1,1,3,1,1,3,0,2,1,0,0,3,0,32,17,15,51,62,31,25,16,21,10,18,34,56,49,14,30,24,29,17,32,15,87,15,11,21,0,0,3,2,4,3,1,0,9,9,17,1,10,19,57,13,0,14,0,0,0,1,1,0,2,0,0,0,1,4,0,2,0,1,0,1,1,0,1,0,1,0,0,8,1,1,0,0,1,0,2,0,0,11,1,0,17,0,1,1,1,1,4,2,1,3,0,5,1,15,0,2,0,0,2,1,0,0,0,0,1,0,0,17,4
경기도 과천시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,223,4,2,0,17,1,0,0,2,7,6,3,6,0,87,0,0,0,0,0,8,30,0,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,2,2,6,2,1,1,4,0,2,10,6,6,13,2,3,8,3,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
경기도 광명시,0,1,0,0,0,1,0,0,0,3,0,0,1,2,0,0,1,0,0,0,1,16,4,441,4,0,4,11,6,0,27,11,23,39,16,0,30,2,0,0,0,4,12,3,4,1,8,5,0,4,20,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,4,1,0,0,2,1,0,2,0,0,2,1,0,1,0,2,0,0,0,0,0,4,2,1,14,27,10,51,33,6,3,4,13,6,8,3,0,3,8,7,10,5,4,0,0,1,0,0,1,0,0,0,0,0,0,3,5,3,5,13,10,7,1,7,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,2,0,0,3,0,4,0,6,0,1,0,0,0,0,0,1,0,0,0,0,1,3,2
경기도 광주시,0,4,2,2,1,2,1,0,0,3,0,1,1,2,0,2,2,0,0,0,3,18,4,2,275,1,1,9,9,2,5,92,35,1,13,3,15,6,8,6,0,6,54,7,6,17,5,10,5,33,31,0,4,0,1,1,0,2,1,0,2,0,7,0,9,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,2,0,0,2,1,1,0,0,0,0,0,0,4,0,1,2,0,1,4,0,0,2,0,1,0,0,3,0,0,1,1,5,10,1,0,0,1,1,2,0,1,3,1,1,0,0,2,1,2,0,7,0,20,14,6,10,22,14,12,6,7,5,6,9,11,9,10,5,5,22,9,8,4,4,3,5,6,0,0,1,1,1,3,1,0,0,3,2,0,4,3,3,10,0,8,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,0,5,0,1,4,0,0,0,0,2,0,1,0,4,1,5,0,11,0,1,1,0,0,1,0,0,0,1,3,0,1,11,1
경기도 구리시,0,0,1,0,1,0,0,1,1,0,0,0,1,5,0,0,0,0,1,0,4,7,0,1,2,111,1,2,101,0,2,8,14,0,4,0,5,1,1,1,0,0,5,1,16,1,6,9,2,12,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,3,10,12,3,2,10,6,7,2,6,3,4,5,4,13,0,4,3,1,1,1,17,0,0,0,1,0,0,0,0,0,2,2,0,2,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0
경기도 군포시,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,11,13,5,2,0,173,5,6,0,8,12,66,13,37,4,67,0,4,1,0,2,10,14,5,1,3,11,1,1,58,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,1,0,13,15,5,3,7,2,0,4,10,4,2,2,3,2,2,1,10,0,1,7,2,0,0,0,2,0,1,0,0,0,0,1,7,0,3,1,3,3,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,1,0,6,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2
경기도 김포시,0,2,1,2,0,1,1,0,0,2,0,0,0,4,0,0,0,0,0,0,2,54,0,4,7,1,5,410,5,2,22,14,24,8,9,1,14,6,0,1,0,2,19,3,8,4,24,11,2,5,21,0,1,0,0,1,0,0,0,0,2,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,4,0,3,1,0,1,1,0,0,0,0,1,0,1,1,0,0,2,1,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,6,7,2,50,19,7,18,12,5,2,6,12,8,8,4,4,5,9,22,18,3,21,5,2,7,0,0,0,0,1,1,0,0,8,15,8,2,8,13,166,12,5,15,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,5,0,0,7,0,1,0,1,0,2,1,0,2,0,3,0,4,0,0,0,0,2,0,0,0,0,1,2,1,1,1,3
경기도 남양주시,0,6,1,0,0,6,0,0,0,5,4,0,1,19,0,0,4,1,0,0,14,39,0,8,13,63,6,8,450,0,9,41,26,6,8,2,7,33,6,5,1,5,21,3,97,11,15,20,8,23,26,0,1,0,0,4,1,1,1,0,0,0,2,1,2,0,0,0,0,0,0,3,1,0,0,0,4,0,0,1,0,1,1,0,3,0,0,1,0,0,0,1,2,6,0,4,1,0,0,1,0,2,3,0,1,1,0,3,1,0,0,2,6,5,4,0,2,6,0,2,1,1,2,0,1,0,0,1,0,2,0,2,0,18,28,13,15,28,33,4,10,31,14,23,16,15,13,11,19,19,37,8,16,7,8,6,6,42,0,0,1,1,2,1,0,0,1,3,6,1,9,4,10,7,2,3,0,0,0,0,0,0,2,1,2,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,0,5,1,0,10,0,0,0,0,3,3,0,0,2,0,4,2,11,0,1,0,0,3,0,0,1,0,1,0,1,2,4,2
경기도 동두천시,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,3,1,1,74,4,0,3,1,0,1,1,56,0,0,10,1,2,0,23,1,7,2,4,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,7,1,0,0,1,4,2,3,1,1,1,1,1,2,1,5,1,2,1,2,2,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1
경기도 부천시,0,3,1,1,1,2,1,0,1,10,0,2,1,10,0,0,2,0,0,0,1,47,1,17,8,1,6,38,24,2,563,23,48,74,15,1,19,7,4,1,0,6,20,2,11,10,16,20,7,6,50,0,0,1,0,3,0,1,1,1,1,0,3,0,3,2,0,0,0,0,0,1,1,2,6,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,6,0,3,2,2,4,1,0,1,3,0,0,3,0,1,0,0,2,1,5,10,0,0,0,2,0,1,0,1,2,3,0,0,0,4,0,1,0,2,0,16,8,6,38,54,11,70,17,7,9,7,32,19,11,7,9,12,18,35,30,11,10,2,4,7,0,0,1,1,1,2,0,0,3,33,34,5,27,136,93,22,0,25,0,1,0,0,1,0,1,0,0,0,0,5,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,0,4,0,0,10,1,0,9,0,0,1,0,3,7,2,1,4,0,9,0,15,1,1,1,0,0,0,1,0,0,3,1,0,1,22,3
경기도 성남시,0,4,0,0,2,4,0,0,0,14,1,0,0,5,0,1,1,1,0,0,4,21,11,11,160,8,14,16,21,2,17,1476,110,11,15,6,25,6,3,7,0,17,178,11,12,16,11,30,3,62,82,0,0,1,1,2,0,0,1,0,4,0,2,0,7,1,1,0,0,0,0,5,0,0,5,1,0,1,1,0,0,4,0,0,1,0,0,0,1,0,0,0,1,3,0,2,1,2,4,2,0,2,2,1,5,1,1,2,0,0,1,3,7,13,4,0,0,2,1,1,1,1,6,2,0,0,1,1,2,1,1,2,0,49,39,11,20,70,28,14,19,10,6,17,18,20,18,33,25,11,67,13,35,14,15,13,15,13,0,0,1,1,0,5,1,0,1,4,4,1,11,13,11,11,0,4,0,1,0,1,2,0,3,0,1,0,1,1,0,5,0,1,1,2,1,0,0,0,2,0,0,1,3,1,0,0,0,1,6,1,1,8,0,0,11,0,0,0,0,2,0,1,1,2,1,3,4,26,1,2,0,0,0,0,0,0,0,3,4,3,5,13,11
경기도 수원시,0,8,1,4,3,4,0,1,0,20,4,2,2,4,0,3,3,0,1,0,2,35,7,18,17,3,31,21,15,2,21,100,2259,34,48,19,48,2,9,4,3,52,188,12,16,21,17,92,4,28,540,0,0,2,2,13,0,1,2,1,4,0,4,0,9,2,0,0,2,0,0,3,3,1,7,0,4,1,1,0,2,0,1,0,2,1,2,0,0,0,1,0,2,14,0,7,4,4,4,2,0,2,7,1,5,5,0,6,2,0,1,3,16,19,7,0,2,2,2,0,0,1,6,1,2,2,1,0,1,1,0,4,0,28,14,15,28,74,22,34,23,12,13,12,28,33,22,29,22,21,32,13,35,11,19,4,5,9,0,0,9,5,2,3,3,0,1,8,13,0,17,26,25,18,1,8,0,0,0,0,5,0,1,1,3,0,1,3,0,7,2,2,0,0,1,1,1,1,2,0,1,3,1,1,0,0,0,2,10,0,0,10,2,0,21,0,1,4,1,6,10,1,0,7,1,21,3,40,0,3,2,0,1,0,0,0,1,7,6,3,4,37,7
