전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시,경기도 성남시,경기도 수원시,경기도 시흥시,경기도 안산시,경기도 안성시,경기도 안양시,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 군위군,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도 진안군,제주특별자치도,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
강원도 인제군,0,1,0,0,1,4,1,3,0,2,27,0,3,16,0,0,3,0,0,0,0,1,1,0,1,1,1,1,1,0,4,0,5,0,1,0,5,0,2,0,1,2,3,0,3,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,3,0,0,0,2,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,2,1,2,2,0,0,2,0,1,0,3,0,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,1,0,2,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
강원도 정선군,0,8,0,2,3,0,0,0,0,3,0,16,0,7,6,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,5,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,0,1,1,0,1,0,2,1,0,0,2,1,1,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
강원도 철원군,0,0,0,0,1,0,0,1,1,2,0,0,27,7,0,0,0,0,1,0,0,3,0,0,1,0,2,3,1,1,3,4,0,0,0,1,1,8,0,0,1,0,3,0,8,2,3,4,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,5,1,1,0,1,2,1,1,0,3,0,0,1,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
강원도 춘천시,0,22,1,4,17,9,8,1,2,65,7,3,3,550,7,5,19,22,6,0,8,15,0,2,4,5,3,5,23,3,8,11,20,9,10,3,12,7,2,2,0,0,11,2,10,4,10,12,4,9,16,0,1,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,2,1,1,8,1,1,0,0,0,0,0,0,1,0,2,1,1,3,3,0,3,1,2,2,3,1,4,2,0,0,3,3,4,0,0,0,4,2,2,0,4,0,0,1,0,1,2,0,0,0,2,0,9,14,10,12,36,13,5,9,13,9,12,20,14,8,6,8,17,17,4,16,9,6,3,4,13,0,0,0,1,0,0,2,0,1,7,9,0,3,6,4,13,1,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,5,0,0,5,0,0,3,0,0,1,0,1,3,0,6,2,13,1,2,0,0,0,1,0,0,1,5,13,0,0,11,5
강원도 태백시,0,3,0,2,4,1,0,0,2,9,0,3,0,5,29,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,2,5,0,2,0,4,0,0,0,0,0,3,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,2,4,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0
강원도 평창군,0,18,0,2,1,2,0,1,2,15,0,1,0,4,2,12,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,5,2,1,0,1,1,1,0,1,0,0,1,0,0,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,2,1,1,1,0,1,1,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
강원도 홍천군,0,3,0,0,1,1,2,0,2,16,4,0,0,29,0,1,25,1,3,0,0,2,0,0,0,1,0,0,2,0,5,3,12,0,2,1,0,0,2,1,0,2,6,1,2,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,9,4,3,0,2,3,1,4,1,1,1,2,3,3,1,2,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,5,0,0,2,3
강원도 화천군,0,1,0,0,0,0,2,0,0,2,0,0,1,33,0,0,0,28,1,0,0,1,0,1,1,0,0,3,2,0,0,1,2,0,2,2,0,3,3,1,1,1,0,0,0,1,5,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,2,0,0,2,1,1,0,2,2,2,1,1,1,1,0,0,2,0,0,1,0,0,0,1,0,0,3,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0
강원도 횡성군,0,5,0,0,2,0,0,0,0,24,2,0,1,8,0,0,2,0,7,0,0,3,0,1,2,2,0,2,2,0,0,0,2,0,0,0,0,1,0,2,0,0,3,1,1,0,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,1,1,0,1,2,0,0,0,0,1,1,4,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
경기도,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,464,0,0,0,0,0,0,0,0,846,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,201,0,0,0,0,0,2924,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,0,0,0,0
경기도 가평군,0,3,2,0,2,2,0,1,0,5,1,0,0,14,0,0,0,0,0,0,21,6,0,0,1,3,1,0,25,0,2,8,7,1,5,0,4,3,3,0,1,4,3,0,3,0,2,2,1,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,5,4,1,2,0,0,2,2,0,2,2,4,6,2,2,2,0,4,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,3,1,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
경기도 고양시,0,11,1,2,22,5,1,1,2,7,1,2,1,23,1,2,1,2,1,0,1,1603,3,11,14,7,11,82,22,3,52,64,78,53,27,9,22,30,5,7,3,8,66,4,38,10,330,29,11,21,59,0,4,2,0,6,0,3,3,0,3,1,5,0,7,1,3,0,0,1,0,5,7,0,13,0,3,1,0,0,1,2,0,0,5,1,1,0,2,0,0,0,2,4,0,8,5,3,7,10,0,3,5,2,2,10,2,10,2,0,3,15,20,21,4,0,1,6,0,2,0,1,3,5,4,3,0,2,7,0,3,8,0,54,26,16,86,86,40,29,22,40,19,59,52,80,70,35,35,32,33,24,60,23,113,21,16,25,0,0,2,2,3,2,2,0,4,9,21,1,28,22,44,50,0,14,0,1,0,1,3,0,0,1,2,1,0,4,0,1,1,1,0,1,0,0,0,0,2,0,0,5,0,0,0,1,0,4,10,0,0,18,2,0,24,0,2,5,1,3,2,2,1,7,1,10,3,40,0,2,5,0,3,0,0,0,1,2,29,3,6,27,8
경기도 과천시,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,6,77,1,3,1,2,2,1,0,1,10,14,3,5,2,15,1,2,1,0,0,4,4,2,0,0,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,0,1,4,2,0,2,2,3,3,2,7,6,4,12,3,3,3,0,1,4,1,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,0,2,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
경기도 광명시,0,5,1,1,2,0,0,0,0,2,0,1,0,6,0,0,1,0,0,0,1,14,1,389,5,3,7,11,6,0,89,12,22,89,16,7,40,3,1,2,1,3,19,1,5,3,6,8,2,3,28,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,2,0,1,2,1,0,0,0,1,4,6,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,13,3,5,18,33,10,80,37,8,1,6,17,5,6,9,3,3,14,9,24,5,4,2,4,5,0,0,2,1,2,0,0,0,0,5,7,2,7,20,18,17,0,10,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,5,0,0,3,0,0,2,0,0,2,0,0,1,1,4,0,19,0,0,1,0,0,1,0,0,0,0,8,0,1,10,3
경기도 광주시,0,5,2,3,10,1,1,1,1,10,0,1,1,5,2,0,2,0,0,0,0,17,1,2,267,6,4,3,11,4,8,125,38,20,8,4,10,6,9,7,1,7,78,2,11,19,6,18,3,21,28,0,2,1,1,0,1,0,0,1,1,0,1,0,6,0,0,1,0,0,0,3,1,0,1,0,2,2,0,1,0,1,0,0,6,1,0,0,0,0,0,0,0,5,0,4,0,0,2,0,0,0,2,0,2,2,0,2,0,0,1,2,3,5,1,0,0,1,0,1,1,0,2,3,0,1,2,0,1,0,0,2,0,22,8,3,10,22,16,5,8,15,5,14,18,10,8,8,6,13,24,6,22,5,7,4,3,5,0,0,0,1,3,3,0,0,0,0,3,1,7,8,5,6,0,4,0,0,0,0,1,0,2,0,0,1,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,2,0,4,0,0,8,0,1,4,0,0,2,0,0,0,0,5,1,16,1,1,0,0,0,0,1,0,0,1,24,2,6,9,4
경기도 구리시,0,1,0,3,2,0,0,0,0,5,0,0,1,11,0,0,1,1,0,0,1,8,0,0,5,141,0,4,95,0,6,5,9,10,8,1,3,15,2,2,1,0,8,0,5,0,3,5,4,10,12,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,2,0,1,1,0,0,0,0,3,2,3,2,3,0,0,0,0,1,0,0,2,0,1,0,2,0,1,0,0,1,0,4,11,6,4,9,8,5,2,11,2,7,6,6,1,2,2,4,13,4,5,3,4,3,1,20,0,0,1,0,1,0,0,0,0,3,2,0,3,2,4,2,0,5,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,2,1,0,0,0,4,1,6,0,2,2,0,2,0,0,0,0,0,7,0,0,0,0
경기도 군포시,0,2,0,0,3,1,0,0,0,4,0,0,0,1,0,1,2,0,1,0,1,8,6,7,3,0,227,4,5,0,9,12,75,28,36,4,85,3,2,0,1,5,15,19,5,4,4,23,2,2,66,0,1,0,0,2,0,0,1,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,1,2,0,3,0,0,0,0,4,0,1,1,1,1,0,1,2,4,7,0,0,0,0,1,0,0,0,1,1,2,1,0,1,0,2,0,1,0,10,6,3,18,28,4,10,6,8,2,12,15,5,5,9,8,11,7,6,9,3,0,9,1,2,0,0,1,0,1,1,0,0,0,2,4,0,4,5,5,17,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,3,0,0,5,0,0,6,0,0,0,0,1,0,0,1,3,0,5,2,11,1,0,1,0,0,0,0,0,0,2,6,0,2,11,2
경기도 김포시,0,4,0,0,10,0,3,0,0,5,2,0,0,10,0,0,2,4,1,0,0,68,0,7,9,2,7,450,7,0,30,16,40,25,11,2,13,6,2,2,2,2,14,1,9,4,20,18,2,10,33,0,0,0,0,7,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,2,4,0,1,0,1,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,3,0,2,0,0,2,2,0,1,6,0,3,4,1,1,1,0,2,4,6,2,2,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,13,8,3,51,38,10,13,7,18,3,19,19,16,19,7,7,22,12,18,25,4,14,8,6,8,0,0,1,2,1,0,1,0,10,18,18,4,21,24,153,32,10,11,0,0,0,0,2,0,0,0,3,2,0,5,0,1,0,0,0,3,0,0,0,0,2,0,1,2,0,0,0,1,0,1,5,0,0,3,1,0,13,0,0,1,3,3,2,0,0,2,0,5,0,15,0,0,0,0,0,0,0,0,0,1,15,1,1,10,4
경기도 남양주시,0,11,0,1,17,2,0,0,3,16,0,1,3,56,0,2,3,1,2,0,15,27,1,5,19,105,4,9,515,0,22,43,42,28,27,6,14,50,10,8,4,5,37,3,46,6,16,23,15,49,31,0,1,2,0,1,0,0,1,0,5,0,2,0,8,1,0,1,1,0,0,5,6,0,6,0,2,1,0,1,1,2,0,0,12,2,0,0,0,0,0,0,0,5,0,3,0,1,2,1,0,3,6,0,2,3,1,1,2,0,2,5,0,17,3,0,0,3,0,2,1,1,2,2,0,0,0,1,0,0,0,2,0,35,38,22,22,42,21,10,13,45,18,31,27,15,20,13,21,26,41,4,22,18,20,7,9,60,0,0,4,2,0,1,0,0,1,2,5,1,9,8,18,15,4,10,0,0,0,1,0,1,3,0,1,2,0,3,1,2,0,2,0,1,0,0,0,1,0,0,1,2,2,1,0,1,0,1,3,0,0,6,0,0,14,0,0,4,0,1,0,1,1,3,0,3,3,16,0,1,1,0,0,0,0,0,0,5,32,2,0,12,3
경기도 동두천시,0,1,0,0,3,0,1,0,2,5,0,0,2,3,0,0,1,0,0,0,3,7,0,0,4,1,0,2,6,61,3,7,6,2,6,0,0,93,0,0,11,2,4,1,34,0,3,2,7,2,4,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,1,4,4,1,6,4,5,1,2,5,2,0,2,0,2,2,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,1,0,2,1
경기도 부천시,0,7,1,0,11,1,0,0,0,9,0,0,1,12,1,0,1,0,3,0,3,58,2,27,6,3,10,37,12,1,1088,25,59,155,36,4,28,17,1,1,3,8,39,2,9,5,31,41,5,5,57,0,0,2,0,4,0,0,3,2,1,0,3,0,6,0,1,1,1,0,0,3,2,0,8,0,4,1,0,1,0,3,0,0,5,1,0,0,2,1,0,0,1,3,0,3,1,3,3,3,0,0,3,2,1,2,2,3,4,0,2,7,11,9,2,0,1,2,1,0,0,2,1,0,1,1,1,0,0,1,1,2,0,31,11,6,45,54,21,58,30,15,8,28,33,28,12,9,11,30,18,40,39,6,19,7,3,6,0,0,2,2,3,0,3,0,4,37,50,15,52,172,110,60,0,16,0,0,0,0,2,0,2,1,5,2,0,3,1,4,0,2,1,1,1,0,0,2,1,0,0,5,0,2,0,0,1,1,6,0,0,6,0,0,16,0,2,2,1,2,2,3,0,8,3,7,0,42,0,3,3,0,0,1,0,0,0,0,35,2,2,19,7
경기도 성남시,0,11,0,2,5,1,2,1,0,24,0,1,0,16,2,0,2,0,0,0,3,40,6,5,169,12,20,20,26,1,44,1341,153,46,25,12,39,14,3,9,0,9,265,11,18,18,11,31,5,79,111,0,3,0,0,6,0,2,2,0,3,0,9,1,11,0,0,0,1,1,0,4,3,0,5,0,3,0,0,2,1,5,0,0,6,3,1,0,1,1,0,2,0,13,0,5,0,0,3,4,0,3,10,3,6,7,1,8,2,0,5,5,12,22,4,0,1,2,1,3,0,5,2,4,2,4,3,3,0,2,0,6,0,128,58,9,40,72,48,21,22,33,16,44,51,62,39,47,46,33,114,17,39,21,20,15,14,20,0,0,5,1,1,5,0,0,0,2,21,1,15,14,16,32,2,13,0,2,0,1,2,0,1,0,1,1,1,3,0,2,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,2,0,2,4,0,0,12,1,0,17,0,1,4,0,4,4,0,1,2,0,6,1,30,1,2,2,0,1,0,2,1,0,2,25,0,4,29,7
경기도 수원시,0,6,2,4,7,1,2,0,2,22,3,3,2,12,4,2,4,2,2,0,3,69,5,16,32,17,35,30,22,4,46,159,1901,85,78,34,68,10,4,5,1,64,275,22,25,24,19,131,6,19,643,0,4,2,0,14,0,4,2,0,12,1,6,0,19,0,1,0,1,0,0,8,6,0,20,0,6,4,0,2,1,3,0,1,6,2,2,0,3,1,0,0,1,15,0,5,5,2,15,6,0,5,6,5,7,9,0,4,7,0,7,9,35,39,8,0,13,4,2,5,1,4,5,1,2,5,2,3,1,2,1,5,0,71,23,19,53,102,48,29,27,45,19,65,62,41,46,44,37,57,71,27,50,16,28,17,8,25,0,0,11,0,3,4,2,0,5,11,28,3,15,37,37,50,1,8,0,0,2,1,5,1,4,0,5,0,0,6,1,10,3,2,0,2,0,0,1,0,3,0,1,10,3,3,0,2,0,4,16,0,1,35,4,0,32,0,2,4,3,5,12,3,1,11,0,38,6,91,2,5,5,0,1,1,1,1,0,10,22,0,5,48,9
