전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시 소사구,경기도 부천시 오정구,경기도 부천시 원미구,경기도 성남시,경기도 수원시,경기도 시흥시,경기도 안산시,경기도 안성시,경기도 안양시,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 군위군,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도 진안군,제주특별자치도,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
강원도 인제군,0,2,1,1,0,5,1,0,0,6,17,0,0,14,0,0,2,1,0,0,6,2,0,0,0,0,0,1,1,1,0,0,0,1,2,1,1,0,2,1,1,0,0,0,2,1,2,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
강원도 정선군,0,2,0,0,0,0,0,0,1,4,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
강원도 철원군,0,1,0,2,0,0,0,0,0,4,1,0,23,6,0,0,0,5,0,0,0,4,0,0,2,1,0,1,1,5,1,1,0,0,0,1,1,1,0,4,0,1,3,0,1,0,1,0,4,3,9,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,1,0,0,0,0,0,0,2,3,2,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1
강원도 춘천시,0,9,1,1,2,5,4,2,1,37,3,1,5,401,1,1,15,33,1,0,5,6,1,1,4,2,3,3,18,0,4,0,2,11,4,3,5,1,1,5,3,0,0,3,11,0,8,8,2,6,1,7,5,0,1,0,0,4,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,0,4,3,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3,0,7,7,3,7,11,10,4,7,4,3,4,4,5,1,2,1,4,7,1,4,6,2,1,0,8,0,0,0,0,0,1,0,0,0,1,2,0,0,3,1,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,2,1,3,1
강원도 태백시,0,2,0,3,0,0,0,1,0,7,0,3,0,4,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
강원도 평창군,0,5,0,1,0,0,0,0,0,12,0,0,0,2,0,6,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,5,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
강원도 홍천군,0,4,0,0,0,0,1,1,2,17,2,0,0,15,1,0,20,0,0,0,2,4,0,0,0,1,0,0,4,0,2,0,0,2,3,1,1,1,3,0,2,0,1,0,3,0,3,1,2,3,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,0,2,2,0,1,0,3,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,3,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
강원도 화천군,0,0,0,0,0,0,2,0,0,1,2,0,0,22,0,0,2,14,0,0,0,3,0,0,1,0,0,1,0,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0,2,1,0,4,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,5,0
강원도 횡성군,0,0,0,1,0,0,0,0,0,28,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,111,0,0,0,0,0,1727,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0
경기도 가평군,0,0,0,1,0,0,2,0,0,3,4,0,0,5,0,0,1,0,0,0,20,2,0,0,1,1,1,1,14,0,0,0,1,2,2,0,1,0,1,4,3,0,0,0,2,0,3,0,5,1,4,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,1,2,0,2,3,1,0,0,1,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도 고양시,0,8,2,3,2,5,1,1,0,16,1,0,1,12,1,0,3,4,2,0,1,1430,5,8,13,9,2,51,16,1,7,3,12,34,49,16,18,8,25,22,2,7,1,7,39,4,14,14,266,23,8,19,38,0,0,1,0,5,1,0,2,1,1,0,4,0,10,2,0,0,0,0,0,4,2,0,4,0,0,1,0,0,8,0,0,0,3,1,0,1,0,0,1,1,5,0,8,2,2,5,4,0,1,2,5,1,3,3,0,1,2,0,4,8,5,13,2,0,1,3,3,4,0,1,4,1,2,1,0,0,1,0,0,6,0,33,22,11,59,44,17,26,10,20,7,31,31,71,23,19,25,17,17,26,38,22,89,13,12,9,0,0,2,3,1,0,0,0,2,17,14,2,15,15,30,18,0,26,0,0,0,0,2,0,2,0,3,2,0,2,0,3,2,0,1,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,1,0,0,11,1,0,12,0,0,2,0,1,5,0,1,3,1,9,0,20,0,2,5,0,0,2,0,0,0,1,1,0,2,24,5
경기도 과천시,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,100,1,0,1,3,1,0,0,1,1,0,6,8,2,1,1,15,0,0,0,0,1,6,8,0,4,0,1,2,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,3,6,4,1,1,2,0,0,3,4,3,7,3,1,3,1,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
경기도 광명시,0,1,0,0,0,0,0,1,1,0,0,0,1,3,0,1,1,0,1,0,1,10,1,159,3,1,7,4,5,0,13,3,11,6,15,39,12,1,38,2,2,2,0,3,10,4,0,5,8,9,0,3,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,7,1,2,6,8,1,34,25,4,3,4,18,11,2,3,2,6,3,6,11,2,2,1,1,1,0,0,1,0,1,0,0,0,0,1,11,0,3,9,9,6,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,1,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
경기도 광주시,0,1,1,2,1,0,0,0,0,6,1,0,0,1,0,0,1,2,0,0,1,14,1,2,285,5,4,3,16,0,3,1,2,107,18,7,7,3,7,6,7,4,0,16,58,1,3,17,6,3,2,13,18,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,4,1,0,2,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,2,0,0,1,2,0,1,0,5,2,0,0,0,1,0,2,0,1,2,0,0,0,0,0,1,0,0,3,0,15,19,5,11,9,8,4,1,5,3,7,4,5,7,3,5,5,21,3,8,1,6,5,3,4,0,0,0,0,1,1,2,0,1,1,1,0,3,2,1,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,5,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,1,0,1,1,0,0,0,0,2,1,0,9,0
경기도 구리시,0,2,0,0,2,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,1,8,1,1,2,182,1,3,62,1,1,2,1,2,4,2,3,2,1,5,3,0,0,0,10,0,6,6,2,4,0,10,5,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,0,0,0,2,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,3,13,1,2,9,7,3,4,8,1,5,4,5,4,5,2,4,4,3,4,0,3,1,1,18,0,0,0,0,1,1,1,0,0,0,3,0,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1
경기도 군포시,0,0,0,1,2,0,0,1,0,2,1,0,0,1,0,0,1,1,0,0,0,9,9,4,3,1,185,5,3,0,1,0,4,18,65,18,33,3,75,3,0,4,0,14,13,25,1,5,4,8,0,2,32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,8,2,4,4,14,4,7,7,3,0,3,12,8,5,3,4,6,3,2,6,4,6,0,4,2,0,0,0,0,0,0,1,0,0,0,2,0,2,2,2,4,0,2,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,6,0,0,0,0,0,1,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,1,0,1,0,8,1
경기도 김포시,0,1,0,1,1,2,4,0,0,5,0,0,1,5,0,1,0,0,1,0,0,58,0,8,7,2,1,389,7,0,4,5,15,13,21,4,9,4,5,8,3,4,0,4,14,2,2,10,25,10,4,3,17,0,0,0,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,3,1,1,5,0,0,0,1,0,3,0,0,0,1,2,0,0,0,0,0,0,7,0,4,2,0,5,1,0,1,0,1,1,5,0,2,2,0,0,0,4,1,2,1,0,1,2,0,0,0,1,3,1,3,0,0,0,1,1,0,0,0,12,2,3,50,19,3,7,4,2,3,5,12,13,4,8,6,10,11,10,21,3,10,5,2,6,0,0,1,0,0,0,1,0,11,13,13,0,12,16,85,14,3,19,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,8,0,1,1,0,0,0,1,0,1,0,7,0,13,0,0,3,0,0,0,0,0,0,1,0,1,1,3,3
경기도 남양주시,0,1,1,3,2,1,0,0,0,12,2,0,0,17,0,1,1,1,1,0,15,17,5,3,14,88,1,10,479,3,3,0,3,24,21,5,4,1,7,34,21,1,0,3,25,2,51,13,13,18,14,23,19,0,2,0,0,0,0,0,2,0,0,0,2,0,4,0,0,0,0,1,0,1,2,0,5,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,6,0,2,1,0,4,0,0,1,1,0,0,0,0,0,4,0,0,2,1,7,8,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,21,27,17,16,29,29,12,13,36,10,18,8,12,15,5,16,14,32,6,13,11,10,3,3,38,0,0,2,0,1,1,1,0,0,3,3,0,10,7,6,5,4,8,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,4,0,0,7,0,3,1,0,0,2,1,0,3,0,9,1,13,0,1,0,0,1,0,0,1,0,0,0,0,2,12,4
경기도 동두천시,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,3,0,0,1,0,1,0,4,64,3,0,2,0,3,2,3,0,1,49,0,1,7,2,1,1,18,0,4,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,1,0,2,3,0,1,2,3,0,1,1,1,3,0,3,1,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 부천시 소사구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,13,3,1,3,3,2,0,106,10,78,1,13,27,3,3,7,3,2,0,0,2,11,2,4,5,0,7,2,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,13,9,2,21,9,1,0,2,6,7,2,1,6,2,1,7,14,1,7,1,0,1,0,0,0,0,0,0,0,0,0,7,3,1,1,32,14,5,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,3,1,0,1,0,2,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,5,0
경기도 부천시 오정구,0,0,1,0,1,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,14,2,1,1,0,2,11,0,0,12,68,65,5,3,12,4,2,3,0,0,0,0,1,4,1,1,0,5,4,2,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,16,6,3,3,2,3,0,0,2,3,4,1,1,0,3,17,2,3,3,2,2,1,0,0,0,0,0,0,0,0,1,19,2,0,3,15,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
경기도 부천시 원미구,0,1,0,2,0,1,0,0,0,3,1,0,0,3,0,1,0,0,0,0,1,27,1,4,4,4,7,16,7,0,73,35,334,11,19,24,11,4,5,4,1,2,0,4,18,4,4,9,5,13,4,5,12,0,0,0,0,2,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,0,0,1,2,0,0,0,2,0,3,2,2,2,0,0,0,3,6,2,1,0,0,1,0,1,0,0,1,0,0,1,0,3,1,0,0,3,0,6,5,2,25,19,7,19,8,3,0,7,12,8,5,6,1,4,5,13,28,6,5,4,4,4,0,0,0,1,1,0,0,0,0,33,14,3,27,86,38,10,1,10,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,2,0,0,4,0,5,1,4,0,1,0,0,0,0,0,0,0,1,0,0,1,9,1
