전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시 소사구,경기도 부천시 오정구,경기도 부천시 원미구,경기도 성남시,경기도 수원시,경기도 시흥시,경기도 안산시,경기도 안성시,경기도 안양시,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 군위군,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도 진안군,제주특별자치도,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
강원도 인제군,0,7,0,0,1,3,1,2,0,5,14,0,1,21,1,0,7,0,0,0,2,5,0,0,0,1,1,2,11,2,0,1,0,4,2,0,0,0,6,9,5,1,1,2,9,0,0,2,9,0,3,2,2,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,1,0,0,0,1,1,1,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
강원도 정선군,0,2,0,1,2,2,0,0,1,15,0,8,0,3,3,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,4,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,1,3,0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
강원도 철원군,0,2,0,0,1,0,0,0,0,4,1,0,66,13,0,0,0,5,1,0,5,3,0,0,0,0,0,0,2,2,1,1,0,2,3,0,1,1,2,8,0,1,1,1,1,0,7,2,5,0,9,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,6,5,0,2,0,2,0,0,2,3,0,0,0,6,1,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,2,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,2,0,0,1,1,0,0,0,1,0,1,3,1
강원도 춘천시,0,34,0,6,18,5,7,0,3,70,10,3,8,631,6,5,21,16,3,0,8,13,0,3,6,5,2,2,34,3,2,4,4,12,16,2,11,4,8,11,4,5,0,3,12,1,10,7,14,9,6,6,10,0,2,1,0,1,0,1,0,0,2,0,3,0,1,0,0,0,0,0,0,2,1,0,4,1,0,0,1,0,4,0,0,2,0,2,0,1,0,0,0,1,6,0,4,0,1,4,1,0,0,1,4,0,1,3,0,0,0,0,2,3,6,8,2,0,0,3,0,1,1,1,2,2,0,2,0,0,0,1,0,1,0,7,15,10,11,25,9,8,4,21,4,17,10,9,13,5,7,11,22,2,13,7,7,5,4,18,0,0,0,1,1,1,1,0,0,6,11,1,3,7,10,4,0,3,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,5,1,0,6,0,1,0,1,1,3,1,0,1,0,5,0,12,1,0,0,0,0,0,1,1,0,2,9,0,2,11,2
강원도 태백시,0,0,0,2,8,0,0,0,3,10,1,3,0,2,31,2,0,0,0,0,1,3,0,0,1,1,1,0,0,0,1,0,1,5,6,1,2,0,2,0,0,0,0,1,6,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,4,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,1,3,0,1,1,0,1,2,1,0,1,0,3,1,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,6,0,0,0,0,0,0,0,1,0,12,4,0,0,2,0
강원도 평창군,0,14,0,0,1,1,0,0,0,10,0,2,0,7,0,6,3,0,0,0,0,2,0,0,1,0,0,3,2,0,0,0,0,2,4,0,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,1,0,0,0,2,0,0,1,0,3,3,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
강원도 홍천군,0,7,1,1,5,0,0,0,0,12,5,0,1,37,1,0,35,0,0,0,5,9,0,1,1,1,2,0,1,0,1,0,3,2,1,1,0,0,2,1,2,2,0,2,1,1,1,1,2,2,3,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,2,2,1,0,0,0,3,0,0,0,1,1,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,6,1,4,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0,1,0,0,2,1,0,0,0,3,12,0,0,2,2
강원도 화천군,0,1,0,0,0,3,1,0,0,1,0,0,2,25,0,0,1,10,0,0,1,7,0,0,0,0,0,1,1,2,0,0,0,4,1,0,0,0,1,0,1,0,0,1,3,0,1,2,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,1,1,1,1,1,0,0,0,1,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,1,0,0,3,0
강원도 횡성군,0,3,0,0,1,0,0,0,0,29,1,1,0,10,0,0,1,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,3,1,0,0,0,0,3,1,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,1,1,0,2,0,4,0,1,2,0,1,1,0,1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,1,1
경기도,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,855,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,194,0,0,0,0,0,2790,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,0,0,0,0,0,0,0,0,0,0,0
경기도 가평군,0,0,1,0,1,0,1,0,0,5,1,0,1,11,1,0,3,0,0,0,22,1,1,1,2,4,1,1,17,0,0,0,2,5,8,1,2,0,3,3,1,1,0,0,3,1,3,4,7,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,0,2,5,5,3,0,9,4,1,4,3,1,0,2,3,4,0,1,0,2,0,0,2,0,0,2,0,1,0,1,0,0,1,1,0,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1
경기도 고양시,0,14,1,1,13,4,1,2,1,12,8,0,0,32,0,1,4,0,3,0,7,1339,9,11,15,11,8,86,38,6,6,10,14,84,80,47,37,15,33,36,3,5,9,15,70,6,35,12,368,35,12,15,53,0,4,0,0,6,0,2,2,0,2,0,9,1,5,0,0,0,1,0,0,10,8,0,4,4,1,0,7,0,4,2,0,5,1,0,0,0,0,0,0,1,6,0,5,2,5,9,11,0,0,2,3,4,14,3,1,10,2,0,4,19,15,23,5,0,1,7,0,3,1,3,2,5,2,2,0,4,2,3,1,3,0,53,38,18,66,84,31,30,26,52,14,47,55,64,62,22,36,54,59,26,54,28,101,24,17,28,0,0,4,1,3,1,3,0,1,12,11,1,19,19,45,50,2,19,0,0,2,1,1,0,1,0,2,1,0,7,0,11,0,2,0,1,0,0,1,2,0,0,2,3,0,0,1,0,0,0,6,0,1,14,0,0,26,0,0,8,12,5,6,0,1,10,1,15,0,41,0,2,6,0,1,1,0,2,1,4,32,1,4,32,10
경기도 과천시,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,161,3,0,0,4,1,1,0,0,0,1,2,13,2,4,1,14,0,0,0,0,0,7,8,3,1,1,2,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,2,2,0,1,1,2,0,3,2,5,2,8,0,3,5,0,2,8,1,2,5,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 광명시,0,3,0,1,3,1,0,0,1,3,0,0,0,5,0,0,0,1,0,0,2,16,8,189,0,1,12,8,4,1,9,3,13,11,28,42,15,1,23,3,2,1,0,7,13,5,4,3,2,15,0,1,15,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,3,2,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,13,7,4,10,24,3,20,33,10,3,6,11,7,5,9,3,7,4,5,27,1,2,4,2,6,0,0,0,0,0,1,0,0,0,3,6,0,6,11,11,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,1,0,6,0,2,1,1,0,1,0,0,2,0,6,0,18,0,0,0,0,0,0,0,0,1,2,2,0,0,16,1
경기도 광주시,0,4,0,0,4,2,0,0,0,10,0,0,1,8,0,0,1,0,1,0,2,11,2,3,374,1,5,5,12,1,2,1,7,113,30,10,10,6,13,2,3,8,0,6,77,5,4,24,4,13,2,15,34,0,2,0,0,1,0,1,0,0,0,0,2,0,3,1,1,0,0,0,0,1,0,0,2,3,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,1,2,0,0,1,1,0,1,0,0,1,1,0,2,6,6,1,0,0,0,1,0,0,1,0,1,1,2,2,0,0,1,0,1,1,0,15,19,4,4,15,13,4,7,12,2,16,13,6,8,8,8,15,30,4,5,3,6,1,4,4,0,0,3,0,1,2,0,0,0,1,2,0,6,4,9,11,0,7,0,0,1,0,1,0,0,1,2,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,1,0,3,0,2,0,2,0,1,0,0,2,0,6,0,16,0,2,0,0,0,0,0,0,0,1,18,1,0,9,3
경기도 구리시,0,1,1,0,6,1,0,0,0,6,0,1,0,16,0,0,1,0,0,0,3,15,3,0,2,131,3,2,136,2,1,0,1,15,12,1,2,1,5,9,2,2,0,0,8,0,11,5,5,4,3,7,7,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,2,0,0,0,2,0,0,0,3,2,4,0,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,9,17,0,4,9,14,1,2,12,1,6,4,1,7,3,2,4,9,1,5,0,5,4,2,20,0,0,0,0,0,1,0,0,0,2,1,0,2,1,3,5,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,1,2,1,0,2,0,0,0,0,4,1,9,0,0,0,0,0,0,0,0,0,1,3,0,0,4,2
경기도 군포시,0,1,0,0,1,1,1,0,0,9,0,0,0,5,0,0,1,0,0,0,1,16,18,6,6,2,206,5,7,0,1,0,8,8,55,26,26,5,77,4,0,2,0,14,17,28,4,4,3,10,1,4,43,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,5,1,0,0,0,1,0,1,0,1,1,2,4,0,2,1,0,0,1,0,10,6,5,7,19,8,5,8,2,2,4,10,10,3,7,7,9,9,5,13,6,5,5,0,7,0,0,0,0,0,0,2,0,0,2,9,0,6,8,9,14,0,10,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,1,0,4,0,1,2,0,2,0,0,0,0,0,5,1,21,0,0,0,0,0,0,1,0,0,1,4,0,0,9,3
경기도 김포시,0,5,2,2,6,3,0,0,1,3,1,0,1,10,1,0,3,1,0,0,1,44,4,11,5,1,7,463,3,2,4,4,17,8,36,25,12,10,14,8,1,0,1,6,22,2,9,8,37,11,3,2,20,0,1,0,1,5,0,1,0,0,0,0,3,0,11,1,0,0,0,0,0,3,3,1,2,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,6,0,6,0,0,1,0,0,0,1,3,1,1,3,1,0,0,0,2,4,5,9,2,0,1,0,3,1,0,1,2,0,1,4,0,1,0,2,1,2,0,10,8,6,58,42,13,16,13,13,4,11,20,24,19,8,16,19,17,19,24,3,13,5,3,11,0,0,3,1,3,0,1,0,17,29,10,1,11,17,142,38,10,9,0,0,0,0,0,0,1,0,1,0,0,4,0,2,0,2,0,3,1,0,1,0,0,0,1,1,1,0,0,0,0,0,3,1,0,4,0,0,9,0,1,2,2,1,3,0,1,2,1,10,3,23,1,0,2,0,0,0,0,1,0,0,12,1,0,11,5
경기도 남양주시,0,11,0,3,13,2,0,1,1,15,1,1,4,78,1,0,4,1,2,0,15,23,2,4,23,73,6,11,590,5,1,4,7,36,53,17,20,8,12,65,17,2,0,8,39,2,41,13,18,25,21,24,29,0,0,1,0,1,2,0,0,0,4,0,1,0,7,1,1,0,0,0,0,4,0,0,3,4,0,1,1,0,6,1,0,5,0,1,0,0,1,0,0,1,7,0,3,0,1,2,1,0,0,0,7,0,2,1,1,2,3,0,5,8,7,11,0,0,0,5,1,2,0,1,3,0,1,4,0,2,1,0,1,3,0,30,32,15,21,47,31,19,9,44,12,19,27,23,21,13,21,30,46,5,27,7,13,9,14,50,0,0,3,0,3,1,0,0,0,2,7,2,10,9,9,18,3,9,0,0,0,0,3,0,2,0,1,2,1,1,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,5,0,0,8,0,0,8,0,0,2,2,0,1,1,0,3,0,11,1,29,0,2,2,0,0,0,1,2,0,7,23,1,0,25,4
경기도 동두천시,0,4,1,2,3,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,9,0,0,1,3,1,5,3,74,0,0,2,4,1,1,0,3,0,89,0,1,9,3,4,0,33,2,16,7,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,2,5,3,2,2,7,8,3,1,3,4,0,0,0,2,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2
경기도 부천시 소사구,0,1,0,2,1,1,1,0,0,3,1,0,0,4,0,0,0,0,0,0,0,11,1,12,6,2,4,6,2,3,108,19,93,6,14,41,6,2,4,4,1,0,0,0,12,3,2,7,6,16,0,4,5,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,2,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,5,4,3,8,18,4,15,7,5,2,1,7,4,6,1,6,5,3,3,11,3,6,2,2,3,0,0,1,0,0,0,0,0,0,7,11,1,16,29,24,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,5,0,0,2,1,0,0,0,0,1,0,3,0,6,1,1,2,0,0,0,0,0,0,2,6,0,0,8,2
경기도 부천시 오정구,0,2,0,0,1,0,0,1,1,3,0,0,0,6,0,0,1,0,0,0,0,8,1,1,1,2,0,6,2,2,18,89,60,7,8,13,4,0,3,0,0,0,0,3,8,0,2,3,1,8,0,1,5,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,6,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,5,18,5,2,9,4,4,3,3,2,6,2,1,2,5,6,18,6,1,3,1,2,2,0,0,0,0,0,0,0,0,2,15,12,0,7,24,21,3,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,2,5,0,2,2,1
경기도 부천시 원미구,0,6,1,0,4,0,0,2,0,5,0,1,1,8,0,1,0,0,0,0,3,24,4,10,2,2,4,19,8,2,88,41,335,20,45,59,25,6,11,11,1,2,1,3,17,7,5,7,8,21,4,5,26,0,0,1,0,2,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,6,1,0,2,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,4,1,0,3,1,0,0,0,2,1,1,3,0,2,0,0,0,1,7,1,1,0,0,1,0,2,1,3,4,0,3,0,1,0,1,0,1,1,0,9,8,3,21,39,10,24,13,14,5,10,9,16,16,12,5,17,18,14,28,5,5,1,3,9,0,0,1,0,0,1,0,0,2,36,21,3,24,98,51,28,2,23,0,0,0,0,2,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,5,1,1,12,0,0,2,3,1,3,3,0,5,0,7,1,20,0,0,2,0,1,0,0,2,0,4,6,0,2,11,4
