전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시,경기도 성남시,경기도 수원시,경기도 시흥시,경기도 안산시,경기도 안성시,경기도 안양시,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 군위군,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도 진안군,제주특별자치도,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
강원도 인제군,0,2,0,0,0,3,0,0,0,3,20,0,0,10,0,0,2,3,0,0,1,1,0,0,1,0,0,1,2,0,0,0,5,0,0,0,1,3,2,0,3,0,0,1,1,2,5,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
강원도 정선군,0,1,0,2,1,0,0,0,1,3,0,9,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,1,0,0,1,0,1,0,1,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원도 철원군,0,0,2,0,0,1,0,1,0,0,1,0,23,5,0,0,0,2,0,0,0,5,0,2,0,0,0,1,2,0,0,4,1,0,0,1,0,7,0,0,4,0,3,0,7,0,4,2,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,2,7,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,1,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
강원도 춘천시,0,16,2,3,3,3,6,2,1,20,4,1,1,477,3,3,6,9,2,0,5,8,0,3,3,3,3,3,13,1,4,6,15,2,1,3,10,5,4,3,1,6,10,1,7,9,4,10,2,5,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,1,0,0,1,0,1,1,1,1,3,0,1,0,0,0,0,1,2,1,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,2,0,8,4,4,2,18,13,2,2,3,2,8,10,5,6,8,4,5,10,0,11,4,3,2,2,8,0,0,1,1,0,0,0,0,1,0,3,1,4,3,6,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,3,0,0,3,0,3,0,0,1,1,1,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,4,2
강원도 태백시,0,1,0,2,5,0,0,0,0,3,0,4,0,1,23,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
강원도 평창군,0,3,0,0,0,0,0,0,2,8,0,0,0,4,0,11,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,1,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
강원도 홍천군,0,2,0,1,1,1,0,0,0,7,6,0,1,24,0,0,15,1,4,0,0,3,0,0,0,0,0,1,1,0,0,0,5,1,3,0,3,1,2,0,0,2,4,0,0,4,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,3,1,0,1,0,3,2,0,0,2,2,1,0,4,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
강원도 화천군,0,1,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,7,0,0,1,1,0,0,3,1,0,0,0,0,2,2,1,0,1,1,0,2,0,0,0,0,1,0,2,1,2,6,2,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,1,1,1,0,0,0,0,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
강원도 횡성군,0,5,1,0,0,0,0,0,0,20,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,1,1,0,1,1,1,0,0,1,0,0,3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,310,0,0,0,0,0,0,0,0,458,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,152,0,0,0,0,0,1875,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0
경기도 가평군,0,0,0,0,0,2,0,0,0,1,0,0,3,8,0,0,2,0,0,0,12,0,1,0,3,2,0,1,9,3,0,2,0,3,1,1,0,7,2,1,0,2,4,0,6,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,4,1,2,0,1,1,4,0,0,1,1,2,1,1,2,3,2,3,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 고양시,0,3,1,0,2,4,0,1,0,14,3,0,3,10,1,0,2,1,0,0,2,1301,4,6,6,11,9,79,25,8,28,36,47,27,12,5,28,40,5,7,5,5,59,8,50,21,186,24,5,19,23,0,3,1,1,2,1,1,1,0,2,0,4,0,7,0,0,0,0,0,0,2,3,0,5,0,1,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,9,0,4,0,3,2,1,0,1,4,1,10,4,0,4,0,0,2,4,11,19,4,0,4,2,2,3,0,3,2,0,1,2,1,4,0,0,0,2,0,35,23,12,52,57,22,29,15,16,15,25,40,67,50,38,29,35,40,20,46,30,99,13,22,28,0,0,3,1,3,1,1,0,1,10,11,1,12,21,33,21,2,22,0,0,1,0,1,0,1,0,3,2,0,3,0,2,0,0,1,3,0,1,0,1,0,0,1,3,1,0,0,0,1,3,3,0,0,6,1,0,22,0,3,3,0,2,2,1,1,4,0,15,0,19,0,0,3,0,0,0,0,0,0,2,3,1,2,16,2
경기도 과천시,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,141,3,0,0,2,2,1,0,2,5,9,1,1,0,15,1,1,0,0,3,4,5,2,3,0,2,0,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1,0,2,7,2,1,1,3,0,0,8,2,4,20,3,1,7,3,4,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 광명시,0,1,0,0,0,2,0,0,0,0,1,0,0,3,0,0,1,1,0,0,0,15,4,272,1,0,8,5,5,0,52,11,30,51,15,4,25,3,2,1,1,5,12,4,1,0,1,9,0,7,20,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0,0,1,0,0,1,1,1,0,0,0,0,3,2,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,15,9,3,23,23,8,76,39,1,1,8,15,9,1,8,2,8,6,9,17,2,7,4,3,4,0,0,1,0,0,0,0,0,1,3,5,0,6,16,6,7,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,3,0,0,4,0,2,0,8,1,0,0,0,0,1,0,1,0,0,0,0,1,5,1
경기도 광주시,0,1,5,0,0,0,1,0,0,7,2,0,0,4,2,2,0,1,1,0,1,7,1,1,389,1,4,6,13,1,6,109,37,13,6,8,9,5,9,15,1,2,63,2,10,13,6,11,2,24,12,0,0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,2,0,0,2,1,0,2,1,0,1,2,1,0,4,0,0,0,0,2,2,6,3,1,0,0,2,0,1,0,1,2,0,1,0,0,1,0,0,0,1,0,9,10,2,10,15,16,6,11,0,3,4,8,8,3,7,3,4,19,4,6,1,1,0,1,4,0,0,1,1,0,0,0,0,0,4,3,2,3,2,9,7,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,2,0,0,5,0,1,0,1,0,3,0,0,1,0,8,0,13,0,1,0,0,0,0,0,0,0,1,2,0,1,6,0
경기도 구리시,0,2,0,0,3,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,2,4,0,0,3,129,3,2,83,0,3,9,8,3,5,1,3,6,5,1,1,2,10,1,27,4,2,3,2,8,8,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,4,15,5,6,6,12,2,2,8,7,2,5,5,1,3,3,7,11,1,4,4,4,0,1,25,0,0,0,0,1,1,0,0,0,0,1,0,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0
경기도 군포시,0,4,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,7,13,8,3,4,220,5,6,0,6,17,61,26,22,1,81,7,2,6,0,7,26,15,4,9,0,20,0,2,36,0,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,2,0,0,1,0,0,2,1,0,1,0,0,0,1,0,12,3,6,5,11,6,6,7,5,1,2,13,4,8,8,6,6,6,1,12,2,3,2,4,4,0,0,0,0,1,0,0,0,0,2,2,0,4,3,6,7,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,3,0,0,1,1,0,0,5,0,2,0,0,0,0,0,0,1,1,2,0,1,11,1
경기도 김포시,0,2,0,2,2,1,0,0,0,6,3,0,0,2,2,0,0,0,0,0,1,48,2,7,5,2,1,523,5,0,26,15,26,14,8,2,10,15,2,1,0,2,25,3,11,2,13,3,2,10,29,0,1,0,0,2,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,1,4,0,2,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,10,0,2,0,2,1,1,0,1,3,4,1,1,1,3,0,0,0,0,3,3,0,0,1,0,2,1,2,0,1,0,0,3,2,0,2,0,0,1,0,18,6,2,49,25,3,6,11,8,4,9,13,10,8,7,7,9,8,10,16,4,8,1,2,6,0,0,2,2,2,1,0,0,5,11,10,2,4,18,91,10,5,8,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,5,1,0,10,0,1,1,0,0,2,3,0,4,0,4,2,8,0,2,0,0,0,1,0,0,0,1,2,2,3,3,3
경기도 남양주시,0,4,1,0,1,2,0,3,1,12,3,2,1,25,0,1,2,2,2,0,5,30,3,2,18,56,3,15,467,2,12,19,27,8,7,4,11,51,9,1,4,3,20,1,99,16,9,18,13,34,22,0,2,0,0,1,0,0,0,0,3,0,3,0,6,1,0,1,0,0,0,2,1,0,3,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,2,2,1,0,0,2,1,1,0,0,3,0,0,0,3,6,4,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,0,5,0,16,20,17,22,31,17,9,11,37,19,34,15,20,7,13,11,17,39,5,13,5,9,5,8,47,0,0,1,1,2,1,0,0,1,2,7,1,7,6,9,6,0,11,0,0,0,1,1,0,4,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,1,0,2,3,0,0,5,0,0,2,0,1,0,0,1,1,1,0,1,0,5,1,12,0,1,2,0,2,0,0,0,0,2,1,0,1,8,1
경기도 동두천시,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,2,2,0,0,2,2,77,2,1,6,0,0,1,3,113,1,0,8,0,2,0,27,3,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,3,6,1,2,1,5,4,2,1,0,2,1,0,1,2,2,5,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
경기도 부천시,0,2,2,0,1,0,0,2,0,8,1,2,2,4,3,1,2,2,1,0,3,34,1,22,9,2,6,37,12,2,634,17,52,70,25,7,23,11,2,5,2,4,34,6,12,12,17,30,1,7,43,0,5,0,1,7,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,3,2,0,5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,4,0,4,0,0,3,5,0,2,2,0,3,2,0,2,5,0,4,2,5,4,4,0,1,1,1,4,1,1,3,0,3,1,1,1,0,0,2,2,0,22,7,10,54,33,17,69,18,13,8,17,17,23,14,13,7,13,14,23,36,18,16,10,3,8,0,0,0,2,0,0,1,0,1,27,44,5,35,119,79,23,1,13,0,0,0,0,0,0,3,1,3,3,0,3,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,6,0,0,4,0,0,15,0,0,2,0,1,5,2,0,1,0,5,0,17,2,0,1,0,0,3,0,0,0,2,2,0,0,10,7
경기도 성남시,0,10,0,1,1,1,0,0,0,6,2,1,0,11,1,0,3,1,0,0,2,43,12,15,201,6,6,13,28,1,21,1266,129,17,19,12,35,10,8,12,0,10,334,12,14,32,8,28,3,68,66,0,2,0,0,2,0,0,2,0,0,0,2,0,9,1,0,1,0,0,0,0,3,0,3,0,2,0,0,3,0,2,1,0,2,0,1,0,1,1,1,0,0,1,0,2,4,0,4,5,0,2,1,1,5,3,0,3,1,0,3,2,9,14,2,0,2,1,0,3,1,3,4,1,1,1,2,1,0,0,0,0,0,100,39,11,43,45,25,16,16,14,5,26,28,33,14,57,41,24,135,11,27,27,8,14,16,13,0,0,6,1,4,1,0,0,0,4,12,2,12,7,16,19,0,6,0,0,0,0,1,0,0,1,1,0,1,2,0,2,0,2,0,1,0,0,0,1,0,0,1,1,1,3,0,1,0,2,3,0,0,5,1,0,14,0,0,1,0,2,5,4,1,7,0,12,0,26,1,1,0,0,0,0,1,0,0,0,4,0,2,24,6
경기도 수원시,0,5,0,1,3,2,0,3,0,13,2,0,1,17,2,1,1,2,2,0,4,46,10,19,19,16,32,21,19,6,32,96,2250,48,61,24,61,6,12,11,4,68,317,14,8,32,22,115,6,20,536,0,1,3,2,7,2,1,4,0,1,0,6,0,8,1,0,2,0,0,0,4,5,0,16,0,2,1,0,2,0,3,0,0,1,1,3,0,1,0,0,0,0,9,0,4,3,2,3,2,0,1,4,3,7,9,1,10,1,0,3,7,21,20,3,0,7,2,4,4,1,2,7,2,5,7,0,2,1,0,1,6,0,54,25,11,36,83,23,25,21,15,8,22,47,35,25,28,14,23,48,11,48,18,19,8,13,8,0,0,4,2,5,6,0,0,2,8,18,2,18,20,14,23,0,17,0,0,2,0,2,0,1,1,3,1,1,4,1,8,0,3,0,1,0,1,0,0,0,0,2,5,4,3,0,3,0,0,10,0,2,14,2,0,20,0,2,3,0,0,11,3,2,8,0,26,4,46,1,4,5,0,2,1,1,2,0,7,3,4,2,37,9
