전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시 소사구,경기도 부천시 오정구,경기도 부천시 원미구,경기도 성남시,경기도 수원시,경기도 시흥시,경기도 안산시,경기도 안성시,경기도 안양시,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 군위군,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도 진안군,제주특별자치도,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
강원도 인제군,0,3,2,0,0,4,2,2,0,4,25,0,0,20,0,0,2,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,4,3,0,1,0,3,1,0,0,2,0,1,0,2,3,3,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,0,0,0,0,1,0,0,0,2,1,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,1,2,1,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
강원도 정선군,0,6,1,2,4,2,0,0,0,8,0,15,0,5,4,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,2,1,0,0,2,2,2,4,0,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
강원도 철원군,0,0,0,0,0,3,0,1,0,5,0,0,23,13,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,4,1,0,0,0,3,3,1,3,2,1,0,3,0,2,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,4,0,5,2,0,0,2,0,4,1,0,1,1,0,4,0,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5,0
강원도 춘천시,0,35,5,11,15,19,9,4,3,84,15,4,9,777,7,8,21,12,5,0,4,30,1,0,6,9,2,10,51,1,3,2,4,22,29,9,8,2,6,9,12,2,1,9,15,3,14,3,11,11,5,17,18,0,1,2,0,5,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,2,1,0,5,1,0,0,1,0,2,0,0,8,0,0,0,0,0,0,0,0,6,0,4,2,0,3,3,0,1,0,3,0,1,2,2,2,0,0,2,7,12,11,3,0,0,2,0,2,0,1,1,0,0,2,2,0,0,1,0,3,0,11,17,10,10,39,19,6,14,33,5,25,22,19,15,9,14,26,25,11,12,3,7,6,3,18,0,0,0,1,0,0,0,0,1,4,11,1,6,7,12,6,0,8,0,0,0,0,2,0,1,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,3,2,0,5,0,0,0,0,3,2,1,0,0,0,4,0,8,0,0,0,0,0,2,0,0,0,3,2,0,2,15,3
강원도 태백시,0,5,0,3,5,0,0,0,0,13,0,0,0,13,37,0,0,0,2,0,1,2,0,0,1,1,0,0,1,0,2,0,2,1,3,2,0,2,2,0,1,0,0,1,6,1,2,2,0,4,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,1,1,2,2,2,0,0,4,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,2,2,0,0,2,4,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1
강원도 평창군,0,5,0,0,1,1,0,1,0,11,0,0,0,6,1,8,0,0,1,0,0,2,2,0,1,0,0,4,0,0,0,0,0,1,2,0,2,0,3,0,0,0,0,1,1,0,0,1,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,2,0,0,0,2,2,1,0,0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
강원도 홍천군,0,7,0,1,0,0,0,1,1,12,7,1,1,35,0,2,21,0,0,0,0,9,0,0,0,0,0,1,0,2,0,0,1,1,3,0,0,1,0,8,7,0,2,1,3,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,4,7,0,0,0,2,3,2,1,3,1,2,2,2,2,1,0,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,2,1,0,0,2,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1
강원도 화천군,0,1,0,0,0,0,0,0,0,2,0,0,3,28,0,0,2,17,0,0,0,3,0,0,1,1,0,1,1,0,1,0,2,2,0,0,0,0,0,8,2,0,0,0,2,0,2,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,1,0,0,1,2,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0
강원도 횡성군,0,1,0,0,0,1,0,0,0,24,0,0,0,3,0,2,1,0,4,0,1,1,0,0,0,1,1,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,1,0,0,2,2,0,1,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
경기도,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,938,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,209,0,0,0,0,0,2676,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,0,0,0,0,0,0,0,0,0,0,0
경기도 가평군,0,1,2,0,0,0,1,0,0,4,2,0,1,15,0,0,0,0,0,0,18,2,0,0,2,4,0,6,13,0,2,0,0,4,5,0,1,1,2,9,0,1,0,3,6,0,3,3,0,3,9,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,3,2,2,2,2,0,1,4,0,0,3,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,1,0,3,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
경기도 고양시,0,15,2,4,1,0,1,2,0,19,1,0,0,28,1,1,3,1,0,0,1,1359,7,17,8,5,12,60,47,7,9,5,18,75,103,26,34,14,35,35,6,4,3,15,88,5,37,18,398,34,9,11,53,0,3,1,2,8,1,0,0,0,2,0,2,0,14,2,1,1,0,1,0,10,3,0,6,2,0,1,0,1,4,1,0,1,1,4,1,2,0,3,0,0,7,0,5,3,1,12,4,0,0,2,5,0,12,15,1,10,2,0,3,17,23,29,8,0,2,7,1,3,0,3,6,6,3,6,4,2,3,2,1,3,0,47,30,11,68,105,41,22,13,45,17,52,65,90,68,31,48,56,55,18,37,19,110,30,27,16,0,0,10,3,2,2,0,0,4,4,16,4,35,24,51,21,2,26,0,0,1,3,3,0,4,0,4,1,1,7,0,6,1,0,0,2,1,0,1,2,0,0,0,8,0,2,0,0,1,2,6,0,0,18,1,2,32,0,1,3,1,7,11,2,1,10,2,23,1,34,1,3,2,0,1,0,1,0,0,3,3,0,3,32,12
경기도 과천시,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,3,158,0,2,0,4,0,1,0,0,0,3,8,4,2,5,1,10,0,0,0,0,2,10,9,1,1,1,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,3,1,7,8,1,2,0,1,1,5,7,4,8,2,1,2,7,1,3,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
경기도 광명시,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,20,3,170,4,0,6,15,3,0,11,1,14,11,30,31,16,3,27,2,0,0,1,2,13,1,1,6,8,14,1,1,22,0,2,1,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,1,1,0,2,0,0,0,2,2,8,2,0,3,1,0,1,0,2,0,2,0,2,0,0,2,0,2,3,0,10,2,3,13,18,8,40,22,4,1,13,8,18,8,4,7,8,10,15,17,5,5,6,4,3,0,0,1,0,0,1,0,0,0,4,11,0,9,23,11,6,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,5,1,0,2,0,0,0,0,1,2,0,0,2,0,4,0,12,0,0,1,0,0,0,0,0,2,1,0,0,1,8,0
경기도 광주시,0,3,0,2,1,1,0,1,2,5,2,1,2,8,0,1,0,0,2,0,1,10,3,3,335,0,4,4,17,1,3,0,5,94,43,6,12,5,8,8,6,2,0,13,94,4,7,19,8,11,0,28,27,0,2,1,0,1,0,0,0,0,2,0,1,1,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,3,2,0,1,0,0,0,1,0,3,2,3,0,0,0,0,1,4,6,4,2,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,19,16,5,9,24,11,6,5,8,6,10,13,15,16,6,6,16,26,4,5,3,3,4,4,6,0,0,0,0,2,1,2,0,0,0,5,1,3,2,3,4,1,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,2,1,1,1,0,0,4,0,8,1,12,0,0,0,0,0,1,0,1,0,1,2,0,3,17,1
경기도 구리시,0,4,0,2,0,0,0,0,0,6,1,0,1,12,0,0,1,0,0,0,4,12,0,1,6,121,1,2,99,1,3,1,2,8,19,7,6,2,1,10,6,0,0,1,6,2,9,1,3,2,7,10,10,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,3,2,4,2,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,13,3,6,10,13,5,5,12,4,16,8,3,6,6,8,11,7,1,5,5,5,2,1,20,0,0,0,0,0,1,0,0,0,0,1,0,3,2,6,4,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0,0,1,2,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6
경기도 군포시,0,4,1,0,0,0,1,0,0,9,0,0,1,2,1,0,0,0,0,0,0,8,10,6,5,1,209,6,5,0,3,6,4,9,42,17,29,8,105,2,3,1,0,10,29,38,2,1,6,22,0,4,43,0,1,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,1,0,0,2,1,0,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,1,0,2,0,2,1,0,0,2,2,4,2,0,0,0,0,0,0,1,1,1,1,1,2,0,2,1,0,0,0,13,8,3,8,18,10,5,8,8,5,23,12,6,8,5,8,16,8,1,17,4,5,8,3,2,0,0,1,0,0,0,3,0,0,2,11,1,6,7,4,7,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,2,1,0,3,0,1,1,1,0,1,1,0,1,0,3,1,11,0,0,2,0,1,0,0,2,2,1,0,0,1,6,2
경기도 김포시,0,3,0,2,2,1,0,0,0,7,0,0,0,15,0,0,0,0,0,0,6,51,1,7,5,0,2,484,20,0,6,4,15,19,42,22,19,9,12,8,1,1,1,8,23,5,6,6,57,16,3,0,31,0,3,0,0,2,1,3,0,0,4,0,3,0,7,0,1,0,0,0,0,1,1,0,3,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,5,0,7,4,0,5,3,0,0,2,3,2,0,5,0,0,1,0,4,3,6,8,4,0,0,3,2,1,0,3,6,3,1,2,1,0,2,2,1,1,0,15,6,9,69,29,8,15,8,23,4,18,22,25,19,8,8,20,12,19,24,5,19,3,7,4,0,0,2,3,1,0,0,0,15,29,9,2,21,15,127,15,12,22,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,2,1,10,0,1,3,0,0,2,0,0,1,0,8,0,25,1,3,0,0,2,0,0,0,0,1,3,1,0,6,5
경기도 남양주시,0,10,0,1,0,4,0,3,0,29,1,1,0,60,2,0,4,6,1,0,16,38,1,2,14,78,9,12,478,8,5,1,9,37,59,10,21,9,14,39,12,7,3,7,44,3,39,8,25,14,19,37,24,0,1,0,1,2,0,2,0,0,2,0,4,1,4,0,0,0,0,0,0,4,4,0,0,2,0,0,1,2,2,0,0,3,0,1,0,0,0,0,0,0,4,0,1,4,2,4,0,0,0,1,1,1,1,4,2,2,0,0,0,9,11,4,3,0,0,1,0,3,0,0,1,1,4,1,1,0,0,1,1,2,0,26,33,12,18,45,36,14,8,63,20,42,22,15,22,14,10,39,43,10,17,10,13,11,9,44,0,0,2,0,0,0,0,0,1,4,12,0,7,9,18,9,1,19,0,0,1,0,0,1,0,0,3,0,0,1,0,2,1,0,0,2,0,0,0,2,0,0,1,3,1,0,0,0,4,1,2,0,1,4,2,0,14,0,1,2,0,0,0,2,0,1,0,7,2,19,1,0,2,0,0,0,0,0,0,4,6,2,0,14,4
경기도 동두천시,0,2,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,1,12,0,0,3,2,2,1,4,65,2,1,0,3,12,1,1,2,1,107,2,0,4,2,4,0,23,1,4,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,1,2,0,8,3,1,5,3,2,1,2,2,3,0,3,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 부천시 소사구,0,2,0,0,0,1,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0,14,5,5,1,0,1,11,4,0,103,7,89,6,25,36,14,5,6,5,0,0,0,6,9,1,5,4,6,11,0,0,11,0,0,1,0,3,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,11,1,2,6,13,2,13,6,9,1,5,6,8,7,3,3,7,5,5,11,3,6,5,3,2,0,0,0,0,0,0,0,0,0,3,21,0,12,34,12,8,2,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,2,2,0,3,0,7,0,8,0,0,1,0,0,0,0,0,0,2,0,1,1,6,5
경기도 부천시 오정구,0,1,0,0,1,0,1,0,0,2,0,0,0,6,0,0,0,0,0,0,1,7,0,1,2,0,2,12,2,0,25,73,60,7,9,12,6,4,4,2,0,0,1,2,2,2,1,1,3,6,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,2,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,4,1,24,6,7,6,1,1,1,2,6,3,2,1,2,1,6,15,7,1,4,1,1,2,0,0,0,0,0,0,0,0,1,7,5,0,4,16,18,3,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0
경기도 부천시 원미구,0,2,1,1,0,0,0,0,0,10,1,3,1,3,3,1,0,2,0,0,1,33,4,18,4,1,8,21,6,4,95,41,321,16,45,40,11,6,10,6,1,4,1,4,27,4,9,4,19,9,2,5,29,0,0,0,0,0,0,0,1,0,2,0,3,1,3,0,0,0,0,0,0,3,1,0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,6,0,1,0,0,6,2,0,0,1,4,0,1,2,0,2,1,0,2,10,10,3,1,0,2,3,0,2,0,0,2,0,4,1,0,0,1,1,0,1,0,17,10,4,25,32,8,39,7,12,3,23,22,15,5,9,10,25,9,7,14,6,6,5,3,2,0,0,5,1,2,1,1,0,0,15,22,3,29,107,50,20,1,25,0,0,1,0,2,0,1,0,1,1,0,1,2,2,0,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,5,0,0,16,0,1,5,0,1,4,0,1,2,1,5,2,23,0,0,2,0,0,0,0,0,0,3,2,0,1,4,3
