전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시 소사구,경기도 부천시 오정구,경기도 부천시 원미구,경기도 성남시,경기도 수원시,경기도 시흥시,경기도 안산시,경기도 안성시,경기도 안양시,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 군위군,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도 진안군,제주특별자치도,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
강원도 인제군,0,4,0,0,1,2,3,1,0,4,29,0,0,4,0,0,7,0,0,0,0,6,0,1,0,0,0,1,1,0,2,0,0,1,0,3,2,0,3,3,1,1,2,0,0,0,2,2,2,4,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,1,2,0,2,0,0,0,1,0,3,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,0,1,0,0,0,2,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
강원도 정선군,0,4,0,0,1,0,0,0,1,4,0,7,0,2,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,3,1,0,1,0,0,0,3,1,1,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
강원도 철원군,0,1,0,0,0,2,0,0,1,1,0,0,35,5,1,0,0,3,0,0,3,2,0,1,2,0,0,0,4,0,0,0,1,0,2,2,2,1,4,4,2,0,3,0,2,0,6,1,2,2,12,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,3,1,3,0,2,2,2,0,1,5,0,2,0,2,2,0,0,1,2,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
강원도 춘천시,0,37,7,9,3,10,11,1,0,79,12,1,5,686,5,3,26,11,3,0,15,19,4,2,6,8,1,10,35,2,0,0,2,26,18,3,8,3,9,7,9,1,2,7,11,1,9,4,8,8,4,10,10,0,0,0,0,3,0,0,0,0,2,0,3,0,2,0,0,1,0,0,0,1,2,0,2,1,0,1,0,0,2,0,0,2,3,0,0,0,0,0,0,1,3,0,0,0,0,2,2,0,0,1,2,1,1,2,1,3,0,0,1,3,3,9,0,0,2,1,0,2,0,1,1,0,1,1,0,0,0,0,1,2,0,5,16,4,13,29,7,10,2,15,4,11,9,8,7,3,6,23,15,4,24,8,6,9,3,12,0,0,2,2,2,2,2,0,0,1,4,0,5,3,5,2,1,5,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,6,0,0,0,1,7,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,2,0,3,5,0,1,8,6
강원도 태백시,0,2,0,1,0,1,0,1,3,13,1,1,0,10,42,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,5,2,2,0,1,0,0,0,0,0,3,0,1,0,0,5,1,0,4,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,2,1,3,1,0,4,0,1,2,4,1,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
강원도 평창군,0,8,0,1,1,2,0,0,1,13,0,0,0,6,0,11,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,1,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,3,2,0,2,0,0,1,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
강원도 홍천군,0,1,0,0,1,1,0,0,0,7,4,0,1,13,0,0,34,1,1,0,0,1,0,1,0,3,0,2,1,0,0,0,0,5,1,2,2,1,1,1,3,2,0,1,3,1,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,0,0,1,1,0,1,2,0,0,1,0,0,1,1,1,2,0,1,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,2,1
강원도 화천군,0,2,0,0,0,0,0,0,0,1,0,0,0,27,0,0,1,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,0,0,0,2,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
강원도 횡성군,0,0,0,1,0,1,0,0,0,32,0,0,0,3,0,1,0,1,12,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,2,1,0,3,1,1,0,1,1,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
경기도,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,205,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,0,0,0,0,0,0,0,0,0,0,0
경기도 가평군,0,0,0,0,0,1,3,0,0,1,1,0,0,5,0,0,1,0,4,0,23,2,0,0,1,2,0,2,19,0,0,1,3,2,3,2,0,2,1,5,1,1,1,3,3,0,3,1,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,5,1,1,1,1,2,1,3,1,1,6,2,2,0,0,3,0,0,4,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,2,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
경기도 고양시,0,6,1,0,2,6,1,3,1,17,1,0,1,18,1,1,1,3,0,0,1,1300,4,6,12,8,9,76,32,3,8,5,20,66,71,22,17,11,24,26,4,2,0,7,57,9,24,14,408,42,7,22,55,0,4,0,1,5,0,1,3,0,2,1,6,0,16,1,0,0,1,2,0,9,2,0,5,0,1,0,1,0,1,0,0,3,3,2,0,1,1,2,0,0,15,0,3,1,3,9,4,0,0,4,8,2,6,4,2,7,1,0,3,5,12,19,5,0,4,4,4,5,0,5,6,5,5,2,2,4,3,2,1,5,0,39,32,12,57,70,30,35,19,18,24,30,33,70,43,19,21,36,35,27,38,21,112,18,23,23,0,0,5,0,2,0,0,0,1,15,16,0,26,20,52,15,0,14,0,0,0,0,6,0,3,0,11,5,0,2,0,2,1,0,1,2,0,0,1,0,2,0,1,6,1,0,0,2,1,1,7,1,0,12,0,0,24,0,2,3,0,4,7,1,1,1,0,9,1,29,0,1,2,0,2,0,0,0,0,3,2,0,0,26,4
경기도 과천시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,62,1,0,0,1,2,3,0,2,0,1,7,5,3,4,4,33,0,0,0,0,1,4,4,2,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,0,3,7,6,1,1,0,0,7,3,6,6,6,2,1,3,0,3,4,2,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 광명시,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,12,3,210,3,1,6,6,2,0,10,4,11,19,19,33,11,1,36,2,1,0,0,1,12,3,4,2,9,15,0,3,17,0,0,0,0,1,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,2,2,6,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,7,2,2,10,29,4,29,28,6,3,5,16,7,6,8,4,4,6,7,14,1,3,1,5,4,0,0,0,1,0,0,1,0,0,5,4,0,7,12,11,9,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,1,2,0,2,2,0,7,0,9,0,0,3,0,0,0,0,0,1,0,0,0,0,5,2
경기도 광주시,0,2,0,0,3,2,1,0,0,6,0,1,0,2,0,1,0,0,0,0,3,11,0,0,466,2,5,11,10,1,0,0,4,126,32,5,12,5,15,3,6,7,1,8,57,7,5,20,8,6,2,18,12,0,1,1,0,4,0,0,3,0,3,0,1,0,3,0,0,1,0,0,0,1,1,0,3,0,0,0,0,1,2,0,0,1,1,1,0,1,1,0,0,2,1,0,3,2,0,1,0,0,0,2,1,0,1,0,0,3,0,0,0,2,2,6,2,0,0,1,1,0,0,0,3,0,1,3,0,1,0,0,1,2,0,15,13,3,11,26,11,2,6,4,3,10,15,4,6,10,6,5,21,3,9,4,7,1,3,9,0,0,3,1,1,1,2,0,0,0,3,0,9,6,5,4,1,5,0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,3,0,0,0,4,0,0,6,0,0,0,0,1,0,0,0,3,1,4,0,7,0,0,2,0,2,0,0,0,0,0,2,1,1,6,3
경기도 구리시,0,3,1,0,0,1,0,0,0,3,1,0,0,15,0,1,1,2,0,0,0,11,0,0,7,89,1,0,94,0,1,1,1,6,8,1,3,2,5,10,3,0,0,4,9,1,7,3,5,6,2,10,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,4,7,6,1,0,8,2,13,7,2,5,3,5,7,12,1,4,2,4,3,2,25,0,0,1,0,1,0,0,0,0,0,1,0,1,1,4,3,0,7,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,0,1,0,0,0,0,0,1,0,1,0,1,0,4,0
경기도 군포시,0,0,0,0,0,2,1,0,0,4,0,0,0,2,0,0,0,0,0,0,2,6,4,3,7,2,184,3,2,1,2,1,6,15,48,15,26,2,122,0,2,1,0,13,13,26,4,1,8,13,3,4,33,0,1,0,1,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,2,0,1,1,0,1,2,0,0,0,2,0,0,0,0,1,1,0,0,1,5,7,2,0,0,1,0,2,0,1,3,0,0,1,0,0,0,1,0,1,0,12,5,2,7,9,2,9,6,6,0,8,12,4,4,6,9,7,5,2,9,3,3,2,3,1,0,0,0,0,0,0,0,0,0,3,8,0,4,8,2,2,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,4,1,0,4,0,0,0,0,0,2,0,1,0,0,1,0,13,1,0,0,0,0,0,0,0,0,0,1,0,0,9,3
경기도 김포시,0,2,1,0,0,0,0,0,1,5,0,0,0,2,0,3,0,0,0,0,2,55,2,6,8,3,6,425,7,0,2,6,14,22,30,13,13,2,6,5,2,1,2,4,13,1,8,4,34,16,1,1,26,0,0,0,0,3,1,3,1,0,2,0,7,0,3,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,4,0,2,1,0,1,5,0,0,1,2,1,2,0,0,2,0,0,2,0,4,6,3,0,2,1,0,2,0,0,0,0,0,2,0,2,1,0,0,3,0,10,8,3,50,20,10,15,9,6,5,13,10,18,12,7,11,12,10,14,18,3,11,8,2,6,0,0,6,1,2,0,0,0,11,23,13,0,14,23,80,19,9,7,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,2,0,0,3,1,0,6,0,0,1,0,0,0,0,0,1,0,5,3,10,0,1,1,0,1,0,0,0,1,1,1,0,5,6,2
경기도 남양주시,0,5,2,3,4,7,0,1,0,14,0,2,4,37,1,0,0,2,0,0,17,30,2,6,17,55,8,7,467,4,3,2,4,30,32,8,20,7,17,32,16,5,2,11,33,5,34,8,21,19,16,33,32,0,2,1,1,3,0,2,2,0,0,0,5,0,6,0,0,0,0,0,0,2,4,0,3,2,0,1,1,0,3,2,0,1,3,0,0,1,0,0,0,2,6,0,2,0,0,1,1,0,0,2,1,1,3,2,0,2,1,0,3,7,5,10,2,0,0,1,0,1,0,1,2,0,1,0,1,0,2,1,1,2,0,21,33,11,12,34,37,10,10,39,10,18,21,23,18,10,11,26,40,8,15,8,12,7,10,64,0,0,1,1,0,0,1,0,1,2,5,0,4,8,15,9,1,12,0,0,0,0,0,0,3,2,2,0,0,1,0,4,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,5,1,0,6,0,0,9,0,0,0,3,2,1,0,0,6,0,5,0,12,0,1,0,0,1,0,0,0,0,1,2,0,1,11,6
경기도 동두천시,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,1,0,0,0,1,6,0,1,0,2,0,5,5,58,3,1,0,3,6,0,1,3,0,60,0,0,3,2,1,0,15,0,4,2,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,4,1,3,1,3,3,2,2,1,2,0,2,5,3,0,1,0,3,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
경기도 부천시 소사구,0,1,0,1,1,0,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,8,0,7,2,0,3,5,5,1,106,11,83,7,10,29,3,1,2,3,0,3,0,2,13,3,1,4,5,7,1,2,14,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,4,0,0,1,1,0,0,0,3,0,2,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,4,2,0,0,0,0,1,0,0,1,0,4,6,0,7,15,2,20,5,1,2,4,7,5,6,6,2,2,3,4,7,0,4,1,2,1,0,0,0,0,2,0,0,0,1,4,17,3,8,35,16,6,0,6,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0,2,0,0,2,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
경기도 부천시 오정구,0,1,0,0,0,0,0,0,0,4,1,0,1,2,0,0,1,0,0,0,0,6,2,4,0,0,0,10,0,0,19,82,79,5,7,5,3,1,1,2,0,2,2,1,9,2,1,3,9,3,0,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,22,8,2,4,4,0,0,2,1,6,0,0,1,0,2,10,4,1,3,1,2,4,0,0,0,0,1,0,0,0,1,13,7,0,13,28,10,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,1,1,0,3,0,0,2,0,0,0,0,0,0,0,2,1,1,4,1
경기도 부천시 원미구,0,0,0,1,3,0,1,0,0,6,2,0,0,3,0,0,0,1,0,0,0,13,1,15,7,3,4,17,12,2,84,29,320,17,30,33,12,2,11,3,0,3,1,8,17,1,4,4,24,15,3,10,18,0,2,0,0,2,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,5,0,2,1,0,3,2,0,0,0,1,2,1,2,0,3,0,0,2,4,8,9,2,0,0,0,0,0,2,0,3,1,1,1,1,1,0,0,0,1,0,19,3,3,24,37,13,30,11,6,0,10,12,15,9,9,7,4,11,14,24,6,10,3,5,5,0,0,2,0,1,1,3,0,1,33,19,1,20,117,41,13,1,6,0,1,0,0,1,0,2,0,1,0,0,1,0,8,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,0,2,4,0,0,2,0,0,8,0,1,1,0,0,5,4,0,2,0,9,1,16,0,1,1,0,0,0,0,0,1,1,3,0,0,11,3
