전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시,경기도 성남시,경기도 수원시,경기도 시흥시,경기도 안산시,경기도 안성시,경기도 안양시,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 군위군,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도 진안군,제주특별자치도,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
강원도 인제군,0,2,0,2,2,0,4,0,0,7,18,0,0,14,0,0,9,0,0,0,1,2,0,1,1,0,0,0,1,0,1,1,0,2,0,0,0,1,2,3,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1
강원도 정선군,0,5,0,0,1,0,0,2,1,6,0,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
강원도 철원군,0,1,1,0,0,0,2,0,0,2,1,0,40,6,0,0,0,2,0,0,4,3,0,0,0,0,1,1,1,1,3,0,2,0,1,2,3,8,1,0,5,0,2,0,5,0,0,3,22,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,2,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
강원도 춘천시,0,17,5,3,5,8,13,2,0,45,5,3,4,460,5,1,21,16,2,0,5,14,0,3,5,7,2,5,30,3,8,10,12,2,0,0,7,8,1,2,0,1,5,1,6,4,2,8,2,8,5,0,0,0,0,2,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,4,2,1,0,0,3,1,0,1,2,5,5,2,0,0,0,2,1,0,1,1,1,1,1,1,0,0,0,0,2,0,4,8,5,12,34,8,2,1,10,6,8,9,7,2,2,5,2,8,3,9,5,2,3,2,10,0,0,1,1,0,2,0,0,1,2,1,1,1,4,7,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,6,0,0,3,0,1,1,2,0,1,1,1,0,7,0,0,1,0,0,2,0,0,0,0,3,0,0,11,2
강원도 태백시,0,3,0,2,0,0,0,0,0,4,0,1,1,4,27,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,2,1,1,0,1,0,0,0,1,0,0,1,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2
강원도 평창군,0,5,1,2,0,1,0,0,0,10,0,1,0,1,0,15,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
강원도 홍천군,0,1,0,1,0,3,2,1,0,10,3,1,0,17,0,0,34,0,0,0,0,4,0,0,0,0,0,0,3,0,2,0,4,0,3,1,1,1,5,0,2,3,3,0,1,2,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,0,2,0,0,0,0,1,1,0,0,0,0,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
강원도 화천군,0,1,0,0,0,1,1,0,0,3,2,1,0,51,0,0,5,45,1,0,0,3,0,1,0,0,1,2,1,0,2,2,1,0,2,1,3,2,0,0,0,0,2,0,1,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,3,0,0,0,0,2,1,1,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
강원도 횡성군,0,0,0,0,0,0,0,0,0,18,0,0,0,4,0,1,2,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
경기도,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,396,0,0,0,0,0,0,0,0,600,0,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,170,0,0,0,0,0,2113,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0
경기도 가평군,0,3,1,0,0,0,1,0,0,3,1,0,0,16,0,0,0,1,0,0,7,9,0,0,3,2,0,2,12,1,2,2,2,3,1,2,2,1,0,0,0,0,3,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,3,4,8,1,0,2,0,2,3,2,1,2,2,3,4,2,4,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
경기도 고양시,0,10,2,0,1,4,0,0,0,12,2,1,2,11,1,1,2,2,0,0,1,1511,2,9,9,3,9,54,30,4,23,61,52,10,15,3,16,36,2,1,0,5,46,6,28,6,229,29,9,13,36,0,5,2,2,2,0,0,0,1,3,0,5,2,7,1,0,1,0,0,0,5,4,0,5,0,2,1,0,2,0,2,1,0,0,1,0,0,1,0,0,1,1,12,0,5,1,3,3,1,0,0,6,2,3,5,1,5,1,0,3,5,16,15,10,0,1,1,2,0,0,1,7,0,1,4,0,2,0,1,0,7,0,28,13,9,52,60,24,34,6,15,12,10,29,62,48,24,16,24,37,16,47,22,91,12,13,13,0,0,2,5,1,4,2,0,2,7,17,3,8,21,74,14,1,14,0,2,2,0,2,0,1,0,3,2,0,3,0,4,2,0,0,4,0,0,0,0,3,0,0,4,0,0,0,0,1,1,6,0,0,6,0,0,13,0,2,2,0,0,6,1,0,4,0,8,4,22,0,1,3,0,2,0,0,1,0,1,3,2,5,16,1
경기도 과천시,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,82,4,0,0,5,0,1,0,2,10,5,0,1,0,30,0,0,0,0,0,2,3,0,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,2,0,1,5,2,3,0,5,0,0,5,4,4,9,0,2,4,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 광명시,0,0,0,3,0,1,0,0,1,3,1,0,0,2,0,0,0,0,0,0,2,9,3,407,2,0,10,14,6,0,37,14,21,54,7,2,30,5,1,2,0,5,8,1,5,2,3,6,2,0,16,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,8,6,1,15,23,5,54,29,7,4,7,6,6,6,6,2,4,7,7,21,5,3,3,4,2,0,0,2,0,1,2,0,0,1,3,3,4,6,12,8,12,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,0,0,3,0,0,2,0,1,0,0,0,0,1,0,1,3,3,0,8,0,0,1,0,0,0,0,1,0,0,1,1,1,5,2
경기도 광주시,0,3,0,0,0,3,0,1,0,9,1,0,1,3,0,1,1,0,0,0,1,17,3,2,232,1,3,3,14,0,8,168,41,6,12,7,13,4,6,6,0,5,58,1,8,21,6,10,0,25,21,0,0,0,0,3,0,0,1,0,2,0,3,0,6,0,0,2,0,0,0,2,4,0,3,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,3,1,2,1,1,0,0,2,1,1,3,0,3,0,0,0,1,2,5,0,0,0,2,1,0,1,1,2,1,0,2,2,1,0,0,1,2,0,8,19,1,8,14,10,4,7,10,3,10,10,15,9,11,9,8,21,5,10,1,7,0,3,7,0,0,2,0,0,1,0,0,1,2,3,0,3,6,8,2,0,5,0,0,1,0,2,0,2,0,1,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,3,0,0,8,1,0,9,0,1,1,0,0,2,3,0,1,0,6,0,6,0,0,0,0,0,0,0,0,0,1,2,1,2,16,3
경기도 구리시,0,4,0,0,2,0,0,0,0,3,1,1,0,4,0,0,2,0,3,0,1,4,2,1,3,93,0,1,84,1,4,19,6,2,2,1,2,8,2,0,0,5,7,2,12,3,2,5,2,12,9,0,0,0,0,1,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,7,3,6,9,5,2,0,11,2,8,9,4,3,2,4,5,11,1,3,4,5,3,3,12,0,0,4,0,0,0,0,0,0,0,1,0,0,1,4,1,1,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,2,0,0,0,0,3,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0
경기도 군포시,0,3,0,1,2,2,0,0,0,4,1,1,0,2,0,1,1,0,0,0,1,11,4,6,4,3,171,1,2,0,11,22,46,15,17,5,57,7,2,3,0,3,14,14,7,2,2,9,2,3,36,0,1,3,0,2,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,2,3,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,6,18,7,6,10,2,3,4,11,8,7,3,6,4,14,5,11,2,3,0,3,3,0,0,1,0,2,0,0,0,0,0,3,0,3,4,6,5,1,2,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,6,0,0,0,1,1,1,0,0,1,0,2,0,7,0,0,0,0,0,1,1,0,0,1,0,0,0,6,0
경기도 김포시,0,5,0,0,0,1,0,0,0,2,0,1,2,5,0,0,0,0,1,0,0,58,4,2,1,1,3,404,5,0,18,12,10,10,5,0,3,5,2,0,2,5,14,3,5,5,36,10,0,6,34,0,2,0,0,1,1,1,0,1,0,0,4,0,6,1,0,0,0,0,0,2,2,0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,6,0,3,2,0,3,1,0,0,3,0,2,1,2,2,0,0,0,3,6,8,1,0,1,0,0,1,0,2,0,0,0,1,0,1,2,1,0,1,0,6,7,7,49,12,7,20,2,9,0,3,8,10,8,3,4,5,8,12,18,7,19,4,0,5,0,0,1,0,2,2,0,0,12,6,11,2,15,10,157,9,8,11,0,0,0,0,1,0,4,0,2,1,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,10,0,1,0,0,1,4,2,0,0,0,3,0,12,0,0,3,0,0,0,0,0,0,0,3,0,1,9,5
경기도 남양주시,0,6,0,2,2,2,0,0,1,11,0,0,1,18,0,2,4,5,3,0,18,33,3,3,6,63,7,8,458,1,11,40,32,6,8,4,8,30,17,4,2,2,29,3,40,7,13,15,24,36,19,0,1,0,0,0,0,1,1,0,1,0,4,0,5,0,0,0,0,0,0,1,0,0,4,0,0,1,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5,0,5,3,0,1,4,0,1,2,0,2,0,1,4,3,0,3,7,4,7,1,0,0,0,0,2,0,0,3,2,0,1,0,1,0,0,0,2,0,23,24,15,12,31,30,17,8,29,13,24,12,7,14,10,11,20,42,8,10,9,11,6,7,42,0,0,0,0,2,2,1,0,0,3,3,1,4,5,12,6,1,7,0,0,1,0,1,0,1,0,2,2,0,6,0,2,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,4,0,0,2,3,0,10,0,1,0,0,1,0,2,0,2,1,0,0,13,0,1,2,0,0,0,0,0,0,2,2,0,3,9,6
경기도 동두천시,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,2,0,1,0,0,1,1,2,67,1,1,4,3,3,1,0,64,0,0,1,0,1,0,23,2,7,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,3,0,2,3,2,1,0,0,5,0,1,3,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
경기도 부천시,0,6,0,0,1,3,0,1,0,12,1,2,2,7,1,0,2,1,0,0,2,48,6,24,5,2,6,25,13,3,615,33,34,75,27,6,17,9,3,2,1,6,15,1,7,8,14,22,3,7,35,0,4,0,0,4,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,1,4,0,3,0,0,3,3,0,1,0,0,0,3,1,3,2,0,2,3,7,6,1,0,1,4,0,1,0,1,1,0,2,2,0,2,2,1,0,4,0,13,14,5,84,47,13,55,19,6,4,5,25,24,11,7,11,10,19,25,29,5,14,7,8,9,0,0,2,2,1,0,2,0,2,31,47,12,29,155,88,24,1,23,0,0,0,0,1,0,2,0,1,0,1,4,1,2,2,0,0,0,0,1,0,3,0,0,1,4,0,0,0,0,0,0,1,0,0,7,3,0,10,0,3,1,1,0,6,2,1,5,2,11,4,13,1,1,3,0,0,0,1,1,0,2,3,1,1,11,6
경기도 성남시,0,6,1,1,4,5,0,0,1,16,0,2,2,16,0,2,1,1,0,0,1,50,13,9,129,5,21,17,17,2,17,2186,127,19,9,5,29,11,11,6,1,5,174,8,16,20,16,24,4,52,78,0,1,3,0,4,0,0,1,0,1,0,3,0,10,0,1,0,0,0,0,4,3,0,2,0,2,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,4,0,5,0,3,8,2,0,1,7,3,6,4,1,3,1,0,4,6,9,8,6,0,0,3,0,6,1,5,3,0,1,2,1,3,0,0,1,3,0,83,34,7,41,50,23,15,13,17,6,24,25,31,17,26,32,11,100,12,29,16,10,13,6,17,0,0,2,0,1,1,0,0,0,1,6,1,16,15,23,13,0,8,0,1,0,0,1,0,1,1,3,2,0,2,0,5,1,0,1,3,0,0,0,2,2,0,0,3,1,2,0,0,0,0,4,0,1,8,0,0,11,0,1,2,0,1,3,3,2,2,0,7,2,17,1,5,5,0,0,0,1,0,0,3,1,1,2,18,4
경기도 수원시,0,8,1,2,4,0,1,3,0,15,3,0,0,10,4,2,4,2,0,0,2,45,13,20,23,6,32,15,21,4,28,128,1963,23,59,20,28,10,8,8,0,80,208,19,19,18,15,91,4,16,455,0,2,0,2,6,0,1,3,1,3,0,5,0,19,0,2,0,2,1,0,5,5,0,14,0,1,1,0,1,1,3,0,0,3,1,1,0,1,0,0,0,3,11,0,10,1,1,5,8,0,4,5,3,10,10,2,10,0,0,4,9,17,23,8,0,1,2,1,4,2,2,4,1,3,8,0,3,4,1,0,5,0,56,22,9,38,85,22,22,25,19,5,23,43,21,29,20,20,15,46,17,44,15,25,8,6,13,0,0,6,4,4,5,2,0,1,14,14,2,15,14,24,14,0,25,0,0,3,2,4,0,2,0,2,0,1,6,0,4,0,2,1,1,0,2,2,0,1,0,1,7,1,1,0,2,5,2,8,1,0,16,3,0,9,0,4,4,2,0,11,4,1,12,1,29,1,40,2,3,1,0,3,1,0,2,2,1,4,3,7,40,10
