전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시 소사구,경기도 부천시 오정구,경기도 부천시 원미구,경기도 성남시,경기도 수원시,경기도 시흥시,경기도 안산시,경기도 안성시,경기도 안양시,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 군위군,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도 진안군,제주특별자치도,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
강원도 인제군,0,3,1,1,1,3,1,1,0,5,29,0,0,9,0,0,9,0,0,0,0,2,0,1,2,1,0,4,2,0,1,0,0,2,3,1,1,1,0,2,1,0,0,0,1,0,2,1,4,0,1,2,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,1,0,0,0,1,0,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
강원도 정선군,0,3,0,2,3,0,0,0,1,6,0,14,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
강원도 철원군,0,3,0,0,4,0,0,0,0,2,2,0,45,4,0,0,0,3,0,0,0,0,0,0,2,0,0,0,4,4,0,0,0,1,2,0,0,0,2,5,0,0,0,1,2,1,4,3,5,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,6,1,1,2,1,1,0,1,0,4,2,0,1,1,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,0
강원도 춘천시,0,20,2,5,8,12,13,2,4,41,4,0,3,540,3,2,17,9,3,0,10,16,0,0,2,7,3,3,24,2,1,2,3,11,17,6,3,2,5,5,4,3,2,5,5,3,13,4,6,6,1,5,9,0,1,0,0,0,0,1,1,0,1,0,1,1,5,1,0,0,0,0,0,1,1,0,5,1,0,0,0,0,5,0,0,5,1,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,1,1,0,0,3,1,3,1,0,0,3,3,4,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,6,10,4,7,22,12,1,7,15,5,10,13,9,4,9,7,6,14,7,15,9,3,7,1,6,0,0,0,1,0,5,0,0,0,2,2,0,6,3,8,4,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,6,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,7,0,2,2,0,0,1,0,0,1,0,2,1,8,0,1,1,0,0,1,0,0,0,0,2,0,0,5,3
강원도 태백시,0,4,0,4,0,1,0,0,1,3,0,4,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,2,1,2,3,0,1,2,0,0,0,0,1,0,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
강원도 평창군,0,10,0,2,0,2,0,0,0,9,0,0,0,4,0,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,1,1,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
강원도 홍천군,0,5,0,0,0,2,0,0,1,12,5,0,1,18,1,0,16,1,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,4,5,1,0,2,1,2,6,0,1,1,5,0,1,4,3,0,2,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,1,1,5,2,1,1,2,1,4,3,0,4,1,2,0,5,2,3,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
강원도 화천군,0,0,0,0,1,0,0,0,0,2,2,0,0,28,0,0,0,9,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,2,0,0,0,0,8,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,1,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원도 횡성군,0,1,0,0,0,0,0,0,0,27,1,0,0,4,0,0,0,0,11,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,3,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
경기도,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,181,0,0,0,0,0,2340,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0
경기도 가평군,0,0,0,0,2,0,1,0,0,0,1,0,1,6,0,0,3,0,1,0,23,0,0,0,3,2,1,1,18,0,1,0,1,4,5,0,1,0,2,3,2,0,0,0,6,1,0,1,1,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,2,2,0,1,4,0,1,2,1,1,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
경기도 고양시,0,3,1,0,3,2,0,0,0,16,3,0,1,16,0,2,2,2,0,0,1,1802,4,14,21,13,11,76,42,6,10,3,18,49,63,23,27,7,17,38,5,4,2,10,44,8,25,10,365,23,8,10,59,0,1,0,2,5,0,2,1,0,0,0,7,0,5,0,1,0,0,0,0,4,6,0,3,3,0,0,1,1,4,0,0,4,1,1,1,2,0,0,0,0,9,0,5,2,1,7,5,0,0,2,5,3,5,8,0,5,0,0,2,6,10,22,3,0,3,2,3,4,1,3,3,0,1,1,0,7,0,4,0,1,0,42,19,17,57,78,43,21,22,29,11,31,43,74,48,24,21,32,43,32,42,16,116,16,11,19,0,0,9,1,2,4,6,0,6,20,13,0,14,16,54,32,2,15,0,0,3,2,1,0,4,0,7,3,0,3,0,1,1,1,2,2,0,0,0,0,0,0,1,1,1,2,0,1,1,0,3,0,0,8,2,1,17,0,2,2,1,3,7,0,0,2,1,12,0,15,1,1,3,0,0,0,0,0,0,3,1,1,1,17,10
경기도 과천시,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,129,1,0,0,2,1,1,0,0,0,0,6,10,1,3,0,11,0,0,0,0,2,8,10,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,2,5,0,0,1,2,0,3,10,3,1,4,4,3,7,2,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
경기도 광명시,0,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,17,1,225,3,1,2,7,10,0,18,0,10,11,34,36,9,2,20,1,4,0,0,6,15,2,8,3,5,6,0,6,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,2,8,1,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,14,9,1,13,24,5,37,32,6,0,5,12,4,5,9,7,7,6,6,12,5,3,5,4,4,0,0,1,0,1,0,0,0,0,3,2,0,7,5,5,3,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,4,0,0,1,1,0,1,0,0,2,1,6,0,13,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0
경기도 광주시,0,5,0,2,1,0,0,0,1,8,0,0,2,5,0,0,0,1,1,0,0,13,0,2,404,3,3,5,14,0,2,2,3,117,41,6,5,3,6,5,3,9,0,5,79,1,4,41,14,14,5,20,19,0,0,0,0,2,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,3,2,0,0,2,0,6,0,0,2,0,1,0,0,0,0,0,0,1,0,5,0,0,1,2,0,0,0,1,1,2,1,0,0,1,0,5,1,0,6,2,0,0,1,1,0,0,0,3,1,0,0,0,0,0,1,0,2,0,20,17,4,9,26,14,5,6,3,4,9,11,7,7,8,2,7,29,0,10,4,3,7,5,9,0,0,0,0,1,1,0,0,0,1,5,0,3,3,7,4,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,1,0,0,0,0,2,0,10,0,1,0,0,0,0,0,0,0,1,3,2,3,11,3
경기도 구리시,0,0,0,1,1,0,0,0,0,3,1,0,1,9,1,0,0,0,1,0,0,10,2,1,7,159,3,2,116,1,0,3,2,7,8,5,4,1,3,9,3,4,0,2,7,0,13,3,7,5,3,8,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,0,1,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,4,21,6,3,9,12,2,5,10,0,7,6,0,3,1,7,5,6,2,6,0,7,1,2,34,0,0,1,1,0,0,0,0,0,2,2,0,1,1,3,2,0,3,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
경기도 군포시,0,2,0,1,3,1,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,13,15,5,4,1,260,5,2,3,3,3,9,28,60,12,34,7,78,6,0,0,0,15,20,23,5,4,3,13,0,1,31,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,1,0,1,1,0,0,1,2,5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,4,4,7,16,7,8,10,1,0,4,9,11,8,6,6,3,15,2,8,5,3,4,3,7,0,0,1,0,0,1,0,0,1,7,4,0,8,6,7,10,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,3,0,0,7,0,0,0,0,0,1,1,1,2,0,4,0,7,0,1,2,0,0,1,0,0,1,0,2,0,1,3,2
경기도 김포시,0,4,1,0,1,1,1,3,0,4,0,0,1,8,0,0,2,1,0,0,0,89,2,4,10,5,2,456,8,1,7,4,11,13,21,12,7,9,9,11,2,2,1,9,25,2,10,6,37,14,4,4,25,0,0,0,0,0,0,2,0,0,0,1,0,0,5,3,0,0,1,0,0,1,2,0,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,5,0,1,0,0,1,3,0,0,0,4,0,3,3,0,0,1,0,2,0,6,5,2,0,0,2,1,0,0,1,1,1,1,0,1,2,4,0,0,0,0,11,8,9,57,34,6,16,9,5,3,7,19,16,8,9,12,11,14,18,34,9,13,5,4,10,0,0,4,1,0,0,0,0,11,21,6,0,19,15,135,23,12,6,0,0,0,2,0,0,1,0,2,0,0,2,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,3,0,0,12,0,1,1,0,1,1,0,1,2,0,4,0,6,0,2,4,0,1,1,0,0,2,0,2,0,1,8,4
경기도 남양주시,0,5,0,1,3,2,1,0,1,15,3,0,1,30,0,0,2,2,4,0,18,41,1,3,20,99,7,8,622,4,4,1,7,33,29,15,10,5,17,48,18,4,3,10,33,3,49,14,19,25,26,25,30,0,0,0,0,2,0,0,3,0,5,0,1,0,3,0,0,0,0,0,0,3,4,0,4,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,1,2,3,0,3,2,1,2,2,0,0,0,0,0,1,1,1,3,2,0,1,5,9,2,0,0,1,0,0,1,0,0,2,0,1,1,0,0,1,0,0,2,0,25,43,11,24,41,24,10,6,55,10,30,19,22,11,8,23,27,40,8,15,9,15,7,7,62,0,0,5,0,2,0,1,0,0,8,7,0,4,6,15,9,3,10,0,1,0,0,1,1,1,0,1,3,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,4,0,0,0,0,0,10,0,2,2,0,2,2,0,1,3,0,7,0,18,0,0,3,0,0,0,0,0,1,4,2,0,5,8,10
경기도 동두천시,0,1,0,0,0,1,1,0,0,3,0,0,1,3,0,0,0,0,0,0,1,6,0,0,0,0,0,2,8,86,1,2,0,3,2,2,1,1,1,49,0,0,7,3,2,0,16,1,6,5,2,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,1,2,7,1,1,0,0,5,1,1,0,3,1,0,1,3,0,4,3,3,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,1,0,0,1,1
경기도 부천시 소사구,0,1,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,8,2,10,1,2,5,12,2,1,131,19,109,9,14,32,7,1,9,1,1,0,0,3,7,2,2,1,8,11,1,1,8,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,2,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,6,0,2,12,16,5,19,7,5,1,2,9,3,3,8,3,3,6,5,7,5,2,2,3,3,0,0,2,1,0,1,0,0,0,14,11,0,13,45,23,12,1,7,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,0,2,0,0,1,0,8,1,0,0,0,0,0,0,1,1,0,1,0,1,4,4
경기도 부천시 오정구,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11,0,3,0,0,2,13,3,0,19,102,67,3,8,4,9,1,1,2,0,0,0,5,6,0,1,3,6,5,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,27,16,3,7,8,1,1,2,1,5,2,1,1,2,3,16,5,1,1,0,0,1,0,0,1,0,1,0,0,0,0,13,6,0,9,18,15,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,1,0,0,0,0,2,0,2,0,2,0,0,0,0,1,0,0,0,1,0,2,2,3
경기도 부천시 원미구,0,1,2,0,3,0,1,0,0,0,1,0,1,3,2,0,0,0,0,0,2,23,3,8,4,1,2,16,7,4,102,52,420,23,32,39,11,3,17,5,2,2,0,11,15,2,2,4,10,17,0,4,22,0,0,0,0,3,0,0,2,0,1,0,4,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,3,2,0,0,0,0,1,3,1,1,3,0,0,2,2,6,5,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,2,0,16,10,5,37,37,13,32,9,9,1,9,16,16,10,11,8,19,10,10,29,9,11,12,6,6,0,0,1,0,0,1,1,0,1,36,31,1,30,91,51,14,1,13,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,3,0,1,0,0,0,1,0,0,10,0,0,9,0,0,2,0,4,2,1,0,4,0,6,0,14,0,0,2,0,1,0,0,1,2,1,0,0,0,7,4
